20061002;31.5;37.0;34.75;36.0;1278300
20061003;31.5;35.5;34.25;34.75;3606400
20061004;32.0;34.0;33.25;34.25;1017500
20061005;31.75;34.0;33.0;33.25;2242900
20061006;31.0;34.25;33.25;33.0;2496400
20061009;31.25;34.0;32.75;33.25;1015400
20061010;31.25;34.0;32.75;33.25;1015400
20061011;32.0;33.5;32.5;32.75;1707700
20061012;30.0;33.0;32.0;32.5;1005700
20061013;30.0;32.75;31.5;32.0;1711400
20061016;31.25;33.0;32.0;31.5;769200
20061017;31.0;33.0;32.5;32.0;2368500
20061018;32.0;34.5;32.5;32.5;1846700
20061019;31.0;33.75;32.5;32.5;1921500
20061023;31.5;35.0;33.25;32.5;2604600
20061024;31.5;35.0;33.25;32.5;2604600
20061025;32.75;35.0;34.0;33.25;5471000
20061026;33.0;34.5;33.75;34.0;2310700
20061027;34.0;37.0;34.25;33.75;1537700
20061030;33.0;36.0;34.25;34.25;1549000
20061031;33.0;35.0;34.5;34.25;3668500
