20061002;55.0;60.0;57.25;59.0;177000
20061003;50.0;60.0;52.75;57.25;460400
20061004;50.0;59.5;52.25;52.75;298900
20061005;48.0;56.0;51.5;52.25;331100
20061006;47.0;53.5;49.0;51.5;298100
20061009;45.0;50.0;48.55;49.0;164700
20061010;45.0;50.0;48.55;49.0;164700
20061011;45.0;50.0;48.45;48.55;305100
20061012;43.0;49.5;47.4;48.45;274500
20061013;45.0;49.0;47.3;47.4;167100
20061016;45.0;49.0;47.65;47.3;158400
20061017;45.0;51.5;47.35;47.65;168900
20061018;45.0;50.0;47.35;47.35;135300
20061019;45.0;48.0;47.95;47.35;1869900
20061023;45.0;52.0;47.35;47.95;148000
20061024;45.0;52.0;47.35;47.95;148000
20061025;45.0;48.0;47.1;47.35;79900
20061026;43.0;47.0;46.2;47.1;212500
20061027;43.0;46.75;45.45;46.2;179300
20061030;42.5;49.0;46.55;45.45;523400
20061031;43.0;47.0;45.6;46.55;133800
