20061002;52.0;54.0;53.0;53.0;15600
20061003;52.0;56.0;52.5;53.0;39300
20061004;52.0;56.0;53.0;52.5;10100
20061005;51.5;53.0;52.0;53.0;30900
20061006;52.0;53.0;52.0;52.0;14000
20061009;52.0;53.0;52.0;52.0;2100
20061010;52.0;53.0;52.0;52.0;2100
20061011;52.0;53.5;53.0;52.0;30600
20061012;48.0;55.0;52.5;53.0;16800
20061013;50.0;53.0;50.5;52.5;20000
20061016;52.0;53.0;52.0;50.5;7700
20061017;51.0;53.0;51.5;52.0;4500
20061018;52.0;53.0;52.5;51.5;5200
20061019;52.5;53.0;52.5;52.5;7300
20061023;52.0;55.0;54.5;52.5;24400
20061024;52.0;55.0;54.5;52.5;24400
20061025;52.0;52.5;52.0;54.5;6100
20061026;52.0;55.0;52.0;52.0;4500
20061027;52.0;53.0;52.5;52.0;3800
20061030;52.0;52.0;52.0;52.5;900
20061031;55.0;74.5;62.0;52.0;70300
20061002;52.0;54.0;53.0;53.0;15600
20061003;52.0;56.0;52.5;53.0;39300
20061004;52.0;56.0;53.0;52.5;10100
20061005;51.5;53.0;52.0;53.0;30900
20061006;52.0;53.0;52.0;52.0;14000
20061009;52.0;53.0;52.0;52.0;2100
20061010;52.0;53.0;52.0;52.0;2100
20061011;52.0;53.5;53.0;52.0;30600
20061012;48.0;55.0;52.5;53.0;16800
20061013;50.0;53.0;50.5;52.5;20000
20061016;52.0;53.0;52.0;50.5;7700
20061017;51.0;53.0;51.5;52.0;4500
20061018;52.0;53.0;52.5;51.5;5200
20061019;52.5;53.0;52.5;52.5;7300
20061023;52.0;55.0;54.5;52.5;24400
20061024;52.0;55.0;54.5;52.5;24400
20061025;52.0;52.5;52.0;54.5;6100
20061026;52.0;55.0;52.0;52.0;4500
20061027;52.0;53.0;52.5;52.0;3800
20061030;52.0;52.0;52.0;52.5;900
20061031;55.0;74.5;62.0;52.0;70300
