20061002;27.0;30.0;28.25;29.25;917100
20061003;26.0;29.75;27.25;28.25;1.39M
20061004;25.0;29.0;27.25;27.25;880100
20061005;25.0;28.0;26.75;27.25;843000
20061006;26.0;28.0;26.25;26.75;1.20M
20061009;26.0;28.0;27.0;26.25;265200
20061010;26.0;28.0;27.0;26.25;265200
20061011;25.0;28.0;27.0;27.0;255700
20061012;25.0;27.25;26.25;27.0;809500
20061013;25.0;28.0;26.25;26.25;588600
20061016;25.0;28.0;26.0;26.25;398600
20061017;25.0;28.0;25.75;26.0;413500
20061018;22.75;27.75;25.5;25.75;413400
20061019;24.25;27.0;25.25;25.5;335800
20061023;24.0;27.5;25.0;25.25;412500
20061024;24.0;27.5;25.0;25.25;412500
20061025;24.25;27.0;25.25;25.0;365000
20061026;24.0;28.0;25.0;25.25;362900
20061027;22.5;26.0;25.25;25.0;421500
20061030;24.0;25.5;24.75;25.25;358100
20061031;22.5;25.0;24.5;24.75;391500
