20061002;100.0;110.0;100.0;100.0;1260700
20061003;100.0;106.0;101.0;100.0;520500
20061004;100.0;110.0;100.0;101.0;3108900
20061005;102.0;110.0;104.0;100.0;235600
20061006;112.0;121.0;116.0;104.0;834100
20061009;115.0;128.0;121.0;116.0;248100
20061010;115.0;128.0;121.0;116.0;248100
20061011;112.0;120.0;117.0;121.0;61900
20061012;109.0;114.0;110.0;117.0;205700
20061013;105.0;110.0;108.0;110.0;143200
20061016;105.0;110.0;107.0;108.0;56800
20061017;102.0;110.0;105.0;107.0;430700
20061018;102.0;110.0;105.0;105.0;212200
20061019;100.0;107.0;104.0;105.0;62600
20061023;105.0;110.0;106.0;104.0;35200
20061024;105.0;110.0;106.0;104.0;35200
20061025;107.0;112.0;109.0;106.0;31400
20061026;110.0;115.0;111.0;109.0;40300
20061027;103.0;115.0;110.0;111.0;54500
20061030;107.0;110.0;108.0;110.0;280400
20061031;107.0;110.0;109.0;108.0;160200
