20061002;170.0;181.0;172.0;190.0;6100
20061003;173.0;180.0;179.0;172.0;12200
20061004;178.0;185.0;178.0;179.0;180600
20061005;171.0;178.0;172.0;178.0;123000
20061006;175.0;178.0;177.0;172.0;82300
20061009;180.0;180.0;180.0;177.0;16600
20061010;180.0;180.0;180.0;177.0;16600
20061011;180.0;180.0;180.0;180.0;15800
20061012;180.0;190.0;182.0;180.0;11100
20061013;180.0;190.0;183.0;182.0;3000
20061016;190.0;190.0;190.0;183.0;100
20061017;180.0;188.0;181.0;190.0;1600
20061018;184.0;190.0;185.0;181.0;3800
20061019;185.0;186.0;185.0;185.0;1100
20061023;190.0;190.0;190.0;185.0;800
20061024;190.0;190.0;190.0;185.0;800
20061025;187.0;190.0;189.0;190.0;10200
20061026;190.0;190.0;190.0;189.0;10400
20061027;190.0;198.0;190.0;190.0;117600
20061030;196.0;200.0;196.0;190.0;1600
20061031;200.0;220.0;209.0;196.0;7100
20061002;170.0;181.0;172.0;190.0;6100
20061003;173.0;180.0;179.0;172.0;12200
20061004;178.0;185.0;178.0;179.0;180600
20061005;171.0;178.0;172.0;178.0;123000
20061006;175.0;178.0;177.0;172.0;82300
20061009;180.0;180.0;180.0;177.0;16600
20061010;180.0;180.0;180.0;177.0;16600
20061011;180.0;180.0;180.0;180.0;15800
20061012;180.0;190.0;182.0;180.0;11100
20061013;180.0;190.0;183.0;182.0;3000
20061016;190.0;190.0;190.0;183.0;100
20061017;180.0;188.0;181.0;190.0;1600
20061018;184.0;190.0;185.0;181.0;3800
20061019;185.0;186.0;185.0;185.0;1100
20061023;190.0;190.0;190.0;185.0;800
20061024;190.0;190.0;190.0;185.0;800
20061025;187.0;190.0;189.0;190.0;10200
20061026;190.0;190.0;190.0;189.0;10400
20061027;190.0;198.0;190.0;190.0;117600
20061030;196.0;200.0;196.0;190.0;1600
20061031;200.0;220.0;209.0;196.0;7100
