20070903,15.5,17.5,16.3,4.84M
20070904,16.55,17.8,17.25,4.25M
20070905,16.5,18.4,17.75,6.14M
20070906,16.8,17.95,17.5,8.81M
20070907,17.65,19.25,18.25,9.71M
20070910,17.95,19.0,18.2,5.08M
20070911,17.7,19.0,18.1,5.72M
20070912,16.3,18.25,17.95,9.40M
20070913,16.5,19.0,17.05,3.25M
20070914,16.45,17.9,16.8,2.29M
20070917,16.5,18.45,16.65,2.09M
20070918,16.5,17.5,16.9,1.88M
20070919,16.0,17.8,17.0,5.94M
20070920,17.3,18.0,17.6,3.69M
20070921,17.5,19.35,17.65,1.20M
20070924,16.6,17.5,17.2,2.49M
20070925,16.4,17.0,16.7,1.73M
20070926,15.5,16.7,16.4,2.72M
20070927,15.0,17.0,16.1,1.45M
20070928,15.6,16.85,16.2,1.48M
