Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20140102;45.0;45.5;45.25;45.5;54300
20140103;45.25;45.25;45.25;45.25;-
20140106;45.0;45.5;45.25;45.25;6200
20140107;45.25;46.0;45.75;45.25;900
20140108;46.0;47.0;46.25;45.75;9800
20140109;46.25;46.25;46.25;46.25;-
20140110;46.25;48.5;47.5;46.25;6400
20140113;47.5;47.5;47.5;47.5;-
20140114;48.0;48.0;48.0;47.5;100
20140115;47.0;48.0;47.0;48.0;504200
20140116;47.0;48.0;47.0;47.0;519500
20140117;44.0;45.0;44.75;47.0;391400
20140120;44.5;45.0;44.75;44.75;682000
20140121;45.0;47.0;45.0;44.75;275600
20140122;48.0;48.0;48.0;45.0;1000
20140123;45.0;47.0;46.75;48.0;9800
20140124;45.0;48.0;45.0;46.75;229200
20140127;45.0;46.0;45.75;45.0;1100
20140128;45.25;48.0;47.25;45.75;6500
20140129;45.25;47.25;45.25;47.25;27100
20140130;45.0;45.0;45.0;45.25;6500
20140131;44.0;45.75;44.5;45.0;14700
