Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
KUKZ;Kakuzi;37.0;37.0;37.0;36.0;200
SASN;Sasini Tea and Coffee Ltd;18.0;18.5;18.4;18.25;75000
WTK;Williamson Tea Kenya Plc;107.0;107.0;107.0;107.0;300
ABSA;ABSA Bank Kenya Plc;77.5;81.0;79.5;79.5;223400
DTK;Diamond Trust Bank Kenya Ltd;101.0;104.0;103.0;102.0;9500
EQTY;Equity Group Holdings Ltd;124.0;127.0;125.0;125.0;252700
HFCK;HF Group Ltd;32.0;33.0;32.25;32.4;216100
KCB;KCB Group Plc;27.0;29.5;27.75;27.75;1270400
NBK;National Bank of Kenya Ltd;43.75;45.75;44.25;45.5;86900
NCBA;NCBA Group Plc;186.0;190.0;188.0;188.25;25200
SBIC;Stanbic Holdings Plc;138.0;142.0;140.0;141.0;8600
SCBK;Standard Chartered Bank Kenya Ltd;187.0;191.0;189.75;192.5;10000
EVRD;Eveready East Africa Ltd;7.7;8.05;7.95;8.1;45300
XPRS;Express Ltd;24.75;25.0;24.75;27.25;8100
KQ;Kenya Airways Plc;72.0;75.0;73.5;74.5;39600
NMG;Nation Media Group Plc;275.0;295.0;287.0;290.0;4200
SMER;Sameer Africa Plc;11.8;12.25;11.95;12.25;88700
SGL;Standard Group Ltd;58.5;60.0;59.5;58.5;9400
TPSE;TPS Eastern Africa (Serena) Ltd;81.0;83.0;82.0;82.0;134600
SCAN;WPP ScanGroup Plc;26.5;27.75;27.25;27.75;87500
ARM;ARM Cement Ltd;94.0;98.0;95.5;94.0;95800
BAMB;Bamburi Cement Ltd;200.0;202.0;201.0;199.0;1700
CRWN;Crown Berger Ltd;45.0;45.0;45.0;43.75;8200
CABL;East African Cables Ltd;47.5;49.0;48.5;48.25;92700
PORT;East African Portland Cement Ltd;136.0;136.0;136.0;134.0;1000
KENO;KenolKobil Ltd;100.0;106.0;104.0;104.0;90300
KEGN;Kenya Electricity Generating Company Plc;29.0;30.0;29.5;29.5;601500
KPLC;Kenya Power and Lighting Ltd;255.0;270.0;260.0;253.0;16400
TOTL;Total Kenya Ltd;31.0;31.0;31.0;31.0;6900
JUB;Jubilee Holdings Ltd;215.0;239.0;221.0;226.0;3300
KNRE;Kenya Re-Insurance Corporation Ltd;17.5;19.35;17.65;17.6;1204700
SLAM;Sanlam Kenya Plc;100.0;100.0;100.0;100.0;500
CTUM;Centum Investment Company Ltd;29.0;31.0;30.55;30.8;233500
OCH;Olympia Capital Holdings Ltd;16.75;17.0;16.85;16.5;8300
BAT;BAT Kenya Plc;145.0;155.0;150.0;151.0;14000
EABL;East African Breweries Ltd;177.0;180.0;179.0;178.0;53800
MSC;Mumias Sugar Company Ltd;43.5;45.0;44.0;43.75;471800
UNGA;Unga Group Ltd;14.0;14.5;14.4;14.35;7400
^N20I;NSE 20-Share Index;5491.27;5491.27;5491.27;5519.74;-
;;;;;;
