Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
KUKZ;Kakuzi;35.5;36.5;35.75;36.0;12800
SASN;Sasini Tea and Coffee Ltd;18.0;19.0;18.45;18.5;60500
WTK;Williamson Tea Kenya Plc;105.0;105.0;105.0;106.0;500
ABSA;ABSA Bank Kenya Plc;76.0;79.5;78.5;79.0;194600
DTK;Diamond Trust Bank Kenya Ltd;93.0;107.0;99.5;103.0;35300
EQTY;Equity Group Holdings Ltd;126.0;130.0;128.0;128.0;183800
HFCK;HF Group Ltd;32.25;35.0;33.2;33.5;84400
KCB;KCB Group Plc;27.25;29.0;28.0;28.0;1956700
NBK;National Bank of Kenya Ltd;45.0;47.0;46.5;46.75;82600
NCBA;NCBA Group Plc;185.0;190.0;188.5;188.5;49800
SBIC;Stanbic Holdings Plc;139.0;145.0;141.0;143.0;8300
SCBK;Standard Chartered Bank Kenya Ltd;185.0;199.0;196.0;199.0;67800
EVRD;Eveready East Africa Ltd;7.6;8.1;8.0;8.1;61800
XPRS;Express Ltd;23.25;25.0;24.0;24.25;16200
KQ;Kenya Airways Plc;72.0;78.0;73.5;74.0;603600
NMG;Nation Media Group Plc;266.0;295.0;274.0;290.0;63700
SMER;Sameer Africa Plc;12.35;12.95;12.6;12.8;80800
SGL;Standard Group Ltd;58.5;59.0;58.5;58.5;1300
TPSE;TPS Eastern Africa (Serena) Ltd;80.5;83.5;82.5;82.0;107500
SCAN;WPP ScanGroup Plc;26.5;28.0;27.25;27.0;138700
ARM;ARM Cement Ltd;95.0;96.0;95.5;95.5;18700
BAMB;Bamburi Cement Ltd;198.0;200.0;199.0;199.0;258000
CRWN;Crown Berger Ltd;43.25;46.0;44.5;46.0;6700
CABL;East African Cables Ltd;45.0;52.5;50.0;50.0;187700
PORT;East African Portland Cement Ltd;130.0;130.0;130.0;132.0;8000
KENO;KenolKobil Ltd;103.0;113.0;107.0;105.0;23800
KEGN;Kenya Electricity Generating Company Plc;30.0;33.0;31.75;32.75;2072000
KPLC;Kenya Power and Lighting Ltd;248.0;260.0;257.0;274.0;110600
TOTL;Total Kenya Ltd;30.75;31.5;31.0;31.25;4800
JUB;Jubilee Holdings Ltd;230.0;240.0;237.0;230.0;7200
KNRE;Kenya Re-Insurance Corporation Ltd;16.5;19.0;17.05;17.95;3250200
SLAM;Sanlam Kenya Plc;100.0;100.0;100.0;100.0;500
CTUM;Centum Investment Company Ltd;29.5;34.75;31.45;31.75;1021100
OCH;Olympia Capital Holdings Ltd;15.95;16.5;16.05;15.9;27600
BAT;BAT Kenya Plc;151.0;155.0;152.0;154.0;23200
EABL;East African Breweries Ltd;174.0;178.0;176.0;177.0;202100
MSC;Mumias Sugar Company Ltd;38.25;41.5;40.25;42.0;862700
UNGA;Unga Group Ltd;13.6;15.0;14.7;14.95;5000
^N20I;NSE 20-Share Index;5470.14;5470.14;5470.14;5556.32;-
;;;;;;
