Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
KAPC;Kapchorua Tea Kenya Plc;94.0;94.0;94.0;95.0;100
SASN;Sasini Tea and Coffee Ltd;17.05;18.4;18.05;17.5;90600
WTK;Williamson Tea Kenya Plc;108.0;108.0;108.0;107.0;1000
CGEN;Car and General (K) Ltd;55.0;55.0;55.0;55.0;19400
ABSA;ABSA Bank Kenya Plc;76.0;81.0;78.5;79.5;953700
DTK;Diamond Trust Bank Kenya Ltd;102.0;103.0;102.0;101.0;19100
EQTY;Equity Group Holdings Ltd;121.0;125.0;122.0;124.0;133200
HFCK;HF Group Ltd;31.0;32.25;32.0;32.1;185200
KCB;KCB Group Plc;26.0;27.5;27.0;27.25;2060200
NBK;National Bank of Kenya Ltd;41.25;45.0;43.75;44.0;159900
NCBA;NCBA Group Plc;172.0;188.0;183.25;187.25;30300
SBIC;Stanbic Holdings Plc;135.0;140.0;139.0;140.0;14900
SCBK;Standard Chartered Bank Kenya Ltd;185.0;195.0;192.25;190.5;128600
EVRD;Eveready East Africa Ltd;7.6;8.5;8.0;7.9;177100
XPRS;Express Ltd;24.0;24.75;24.0;24.75;15400
KQ;Kenya Airways Plc;72.0;74.0;73.0;73.5;207000
NMG;Nation Media Group Plc;290.0;295.0;290.0;290.0;166700
SMER;Sameer Africa Plc;11.6;12.0;11.8;11.95;159200
SGL;Standard Group Ltd;56.5;59.5;58.0;58.5;7300
TPSE;TPS Eastern Africa (Serena) Ltd;80.0;82.0;81.0;81.5;49600
SCAN;WPP ScanGroup Plc;26.0;27.25;26.75;27.0;304000
ARM;ARM Cement Ltd;91.0;95.0;93.5;95.0;69200
BAMB;Bamburi Cement Ltd;200.0;204.0;200.0;200.0;33300
CRWN;Crown Berger Ltd;41.0;48.0;44.0;45.5;144700
CABL;East African Cables Ltd;44.5;47.5;46.5;47.25;169800
PORT;East African Portland Cement Ltd;130.0;130.0;130.0;130.0;5000
KENO;KenolKobil Ltd;104.0;108.0;106.0;104.0;17400
KEGN;Kenya Electricity Generating Company Plc;27.75;30.0;29.0;29.5;1144700
KPLC;Kenya Power and Lighting Ltd;250.0;266.0;263.0;260.0;99000
TOTL;Total Kenya Ltd;29.25;31.0;30.0;30.75;33000
JUB;Jubilee Holdings Ltd;220.0;223.0;220.0;222.0;26100
KNRE;Kenya Re-Insurance Corporation Ltd;16.4;17.0;16.7;17.2;1732400
SLAM;Sanlam Kenya Plc;95.0;100.0;97.0;96.0;68700
CTUM;Centum Investment Company Ltd;28.0;30.5;28.95;29.6;424600
OCH;Olympia Capital Holdings Ltd;16.4;17.0;16.5;16.7;28400
BAT;BAT Kenya Plc;145.0;150.0;148.0;153.0;12700
EABL;East African Breweries Ltd;165.0;178.0;173.0;178.0;86700
MSC;Mumias Sugar Company Ltd;40.0;43.0;41.25;43.25;991600
UNGA;Unga Group Ltd;14.0;14.15;14.05;14.15;1700
^N20I;NSE 20-Share Index;5384.46;5384.46;5384.46;5448.33;-
;;;;;;
