20121001,14.5,14.7,14.55,96900
20121002,14.5,14.65,14.5,150100
20121003,14.4,14.55,14.4,1.37M
20121004,14.45,14.6,14.5,152600
20121005,13.55,14.55,14.35,226500
20121008,13.7,14.55,13.95,204000
20121009,13.8,14.35,13.9,1.25M
20121010,13.9,14.2,14.0,1.36M
20121011,14.0,14.3,14.05,549600
20121012,14.0,14.25,14.05,421800
20121015,14.0,14.2,14.05,335200
20121016,14.1,14.25,14.15,628600
20121017,14.15,14.4,14.25,170000
20121018,14.25,14.5,14.4,843000
20121019,14.5,14.6,14.5,4.69M
20121022,14.6,14.8,14.6,178100
20121023,14.6,15.5,14.85,1.29M
20121024,15.0,15.7,15.5,719800
20121025,15.5,15.95,15.7,308900
20121026,15.5,16.0,15.6,604400
20121029,15.55,16.0,15.7,1.38M
20121030,15.75,16.0,15.8,518800
20121031,15.7,15.9,15.8,353300
