Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20121001;3.7;3.85;3.8;3.7;1500
20121002;3.7;3.7;3.7;3.8;10600
20121003;3.5;3.5;3.5;3.7;1000
20121004;3.3;3.6;3.55;3.5;5400
20121005;3.3;3.4;3.3;3.55;9100
20121008;3.3;3.55;3.4;3.3;4800
20121009;3.4;3.4;3.4;3.4;400
20121010;3.4;3.6;3.5;3.4;8000
20121011;3.4;3.5;3.4;3.5;14100
20121012;3.6;3.6;3.6;3.4;200
20121015;3.6;3.6;3.6;3.6;2000
20121016;3.6;3.6;3.6;3.6;2400
20121017;3.6;3.6;3.6;3.6;1000
20121018;3.6;3.6;3.6;3.6;100
20121019;3.6;3.6;3.6;3.6;3200
20121022;3.35;3.65;3.5;3.6;8500
20121023;3.5;3.5;3.5;3.5;-
20121024;3.4;3.5;3.4;3.5;1600
20121025;3.35;3.5;3.4;3.4;2300
20121026;3.4;3.65;3.4;3.4;800
20121029;3.65;3.65;3.65;3.4;4200
20121030;3.65;3.65;3.65;3.65;400
20121031;3.65;3.65;3.65;3.65;-
