Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20121001;165.0;165.0;165.0;165.0;6100
20121002;165.0;165.0;165.0;165.0;500
20121003;165.0;165.0;165.0;165.0;1600
20121004;165.0;165.0;165.0;165.0;9600
20121005;166.0;166.0;166.0;165.0;1200
20121008;165.0;166.0;165.0;166.0;6900
20121009;166.0;166.0;166.0;165.0;5100
20121010;165.0;166.0;165.0;166.0;4900
20121011;157.0;165.0;164.0;165.0;13900
20121012;165.0;165.0;165.0;164.0;17700
20121015;165.0;166.0;165.0;165.0;2500
20121016;164.0;166.0;164.0;165.0;5600
20121017;165.0;165.0;165.0;164.0;7000
20121018;165.0;166.0;165.0;165.0;7100
20121019;163.0;167.0;165.0;165.0;2900
20121022;165.0;165.0;165.0;165.0;-
20121023;165.0;167.0;165.0;165.0;2800
20121024;165.0;168.0;167.0;165.0;6900
20121025;166.0;166.0;166.0;167.0;3100
20121026;166.0;167.0;166.0;166.0;4800
20121029;165.0;167.0;166.0;166.0;12700
20121030;166.0;170.0;166.0;166.0;2700
20121031;166.0;167.0;166.0;166.0;400
