Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170602;4.55;4.8;4.7;4.75;4300
20170605;4.55;4.8;4.6;4.7;4800
20170606;4.6;4.8;4.6;4.6;33500
20170607;4.6;4.8;4.65;4.6;4800
20170608;4.7;5.0;4.95;4.65;139500
20170609;4.8;5.0;4.85;4.95;48600
20170612;4.95;5.35;5.05;4.85;6600
20170613;5.0;5.2;5.0;5.05;14900
20170614;5.0;5.5;5.45;5.0;28900
20170615;5.45;5.5;5.45;5.45;19800
20170616;5.0;5.5;5.25;5.45;203200
20170619;5.05;5.3;5.1;5.25;18000
20170620;5.05;5.4;5.25;5.1;26900
20170621;5.1;5.1;5.1;5.25;2200
20170622;5.0;5.0;5.0;5.1;100
20170623;4.95;5.1;5.05;5.0;1200
20170626;4.95;5.1;5.05;5.0;1200
20170627;5.05;5.05;5.05;5.05;-
20170628;5.0;5.15;5.0;5.05;22600
20170629;5.0;5.2;5.0;5.0;65000
20170630;5.0;5.2;5.05;5.0;44900
