Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170602;325.0;325.0;325.0;325.0;-
20170605;325.0;325.0;325.0;325.0;-
20170606;325.0;325.0;325.0;325.0;-
20170607;325.0;325.0;325.0;325.0;-
20170608;293.0;293.0;293.0;325.0;500
20170609;293.0;293.0;293.0;293.0;-
20170612;294.0;294.0;294.0;293.0;200
20170613;294.0;294.0;294.0;294.0;-
20170614;294.0;294.0;294.0;294.0;-
20170615;294.0;294.0;294.0;294.0;-
20170616;294.0;294.0;294.0;294.0;-
20170619;294.0;294.0;294.0;294.0;-
20170620;294.0;294.0;294.0;294.0;-
20170621;294.0;294.0;294.0;294.0;-
20170622;294.0;294.0;294.0;294.0;-
20170623;319.0;319.0;319.0;294.0;100
20170626;319.0;319.0;319.0;294.0;100
20170627;319.0;319.0;319.0;319.0;100
20170628;319.0;319.0;319.0;319.0;-
20170629;319.0;319.0;319.0;319.0;-
20170630;310.0;310.0;310.0;319.0;18000
