Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170602;3978.68;3978.68;3978.68;3926.32;-
20170605;3989.18;3989.18;3989.18;3978.68;-
20170606;3949.5;3949.5;3949.5;3989.18;-
20170607;3974.55;3974.55;3974.55;3949.5;-
20170608;3970.46;3970.46;3970.46;3974.55;-
20170609;3982.24;3982.24;3982.24;3970.46;-
20170612;3977.25;3977.25;3977.25;3982.24;-
20170613;4022.87;4022.87;4022.87;3977.25;-
20170615;4050.09;4050.09;4050.09;4022.87;-
20170616;4067.36;4067.36;4067.36;4050.09;-
20170619;4050.39;4050.39;4050.39;4067.36;-
20170620;4054.25;4054.25;4054.25;4050.39;-
20170621;4086.6;4086.6;4086.6;4054.25;-
20170622;4087.32;4087.32;4087.32;4086.6;-
20170623;4089.81;4089.81;4089.81;4087.32;-
20170626;4089.81;4089.81;4089.81;4087.32;-
20170627;4105.38;4105.38;4105.38;4089.81;-
20170628;4081.89;4081.89;4081.89;4105.38;-
20170629;4069.38;4069.38;4069.38;4081.89;-
20170630;4072.33;4072.33;4072.33;4069.38;-
