Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170602;6.0;6.0;6.0;6.0;-
20170605;6.0;6.0;6.0;6.0;-
20170606;6.0;6.0;6.0;6.0;-
20170607;6.0;6.0;6.0;6.0;-
20170608;6.0;6.0;6.0;6.0;-
20170609;6.0;6.0;6.0;6.0;-
20170612;6.0;6.0;6.0;6.0;-
20170613;6.0;6.0;6.0;6.0;-
20170614;6.0;6.0;6.0;6.0;-
20170615;6.0;6.0;6.0;6.0;-
20170616;6.0;6.0;6.0;6.0;-
20170619;6.0;6.0;6.0;6.0;-
20170620;6.0;6.0;6.0;6.0;-
20170621;6.0;6.0;6.0;6.0;-
20170622;6.0;6.0;6.0;6.0;-
20170623;6.0;6.0;6.0;6.0;-
20170626;6.0;6.0;6.0;6.0;-
20170627;6.0;6.0;6.0;6.0;-
20170628;6.0;6.0;6.0;6.0;-
20170629;6.0;6.0;6.0;6.0;-
20170630;6.0;6.0;6.0;6.0;-
