Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20191202;49.5;50.75;50.0;50.0;358300
20191203;49.9;51.5;51.0;50.0;2578200
20191204;50.5;51.5;51.5;51.0;1178900
20191205;51.0;51.5;51.5;51.5;2272200
20191206;50.0;51.5;51.5;51.5;738200
20191209;50.25;51.0;50.75;51.5;1381300
20191210;50.25;51.0;50.75;50.75;1381300
20191211;50.25;52.5;51.75;50.75;2254500
20191213;50.5;52.5;52.25;51.75;807400
20191216;52.0;52.25;52.0;52.25;231900
20191217;51.5;53.0;52.5;52.0;3701100
20191218;52.25;53.0;52.5;52.5;1694600
20191219;52.5;53.25;53.0;52.5;1467900
20191220;53.0;53.75;53.25;53.0;909300
20191223;53.0;53.5;53.5;53.25;2713300
20191224;52.75;53.5;53.25;53.5;751300
20191227;53.0;53.5;53.25;53.25;1520400
20191230;53.25;53.5;53.25;53.25;979000
20191231;53.25;54.0;54.0;53.25;935400
