Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20191202;28.0;28.0;28.0;28.0;-
20191203;28.0;28.0;28.0;28.0;-
20191204;28.0;28.0;28.0;28.0;-
20191205;28.0;28.0;28.0;28.0;-
20191206;28.0;28.0;28.0;28.0;-
20191209;28.0;28.0;28.0;28.0;-
20191210;28.0;28.0;28.0;28.0;-
20191211;28.0;28.0;28.0;28.0;-
20191213;28.0;28.0;28.0;28.0;-
20191216;28.0;28.0;28.0;28.0;-
20191217;28.0;28.0;28.0;28.0;-
20191218;28.0;28.0;28.0;28.0;-
20191219;28.0;28.0;28.0;28.0;-
20191220;28.0;28.0;28.0;28.0;-
20191223;28.0;28.0;28.0;28.0;-
20191224;28.0;28.0;28.0;28.0;-
20191227;28.0;28.0;28.0;28.0;-
20191230;28.0;28.0;28.0;28.0;-
20191231;28.0;28.0;28.0;28.0;-
