Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20070502;39.0;43.0;40.5;41.25;67800
20070503;40.0;42.0;40.75;40.5;34400
20070504;40.25;42.0;40.5;40.75;27500
20070507;40.0;42.0;40.5;40.5;80300
20070508;39.0;41.0;40.5;40.5;41300
20070509;38.0;41.0;39.5;40.5;58900
20070510;38.5;42.5;40.5;39.5;103900
20070511;41.75;44.25;43.0;40.5;26300
20070514;43.25;45.0;44.5;43.0;103600
20070515;40.5;44.5;43.75;44.5;55500
20070516;41.0;44.0;42.75;43.75;27400
20070517;41.0;43.25;42.5;42.75;36000
20070518;41.25;43.0;41.75;42.5;26600
20070521;41.0;43.0;41.75;41.75;35500
20070522;41.0;42.0;41.5;41.75;35600
20070523;41.0;42.0;41.25;41.5;30800
20070524;39.25;42.0;41.0;41.25;29900
20070525;39.0;42.0;40.0;41.0;82600
20070528;39.5;42.0;40.0;40.0;224000
20070529;40.25;43.0;41.25;40.0;110700
20070530;42.0;45.0;44.25;41.25;137200
20070531;48.0;48.5;48.0;44.25;117100
