Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;55.0;55.0;55.0;55.0;-
KUKZ;Kakuzi;74.5;74.5;74.5;74.5;-
KAPC;Kapchorua Tea Kenya Plc;125.0;125.0;125.0;120.0;1200
LIMT;Limuru Tea Plc;450.0;450.0;450.0;450.0;-
SASN;Sasini Tea and Coffee Ltd;11.0;11.25;11.0;11.05;2600
WTK;Williamson Tea Kenya Plc;210.0;210.0;210.0;215.0;100
CGEN;Car and General (K) Ltd;25.0;25.0;25.0;25.0;100
ABSA;ABSA Bank Kenya Plc;14.15;14.4;14.25;14.15;170000
COOP;Co-operative Bank of Kenya Ltd;11.95;12.35;12.25;12.2;826000
DTK;Diamond Trust Bank Kenya Ltd;119.0;120.0;119.0;120.0;15700
EQTY;Equity Group Holdings Ltd;23.25;24.0;23.75;23.5;2965800
HFCK;HF Group Ltd;14.8;15.3;14.95;14.8;278400
KCB;KCB Group Plc;28.25;28.75;28.25;28.0;598500
NBK;National Bank of Kenya Ltd;18.2;19.2;18.55;18.1;14500
NCBA;NCBA Group Plc;35.5;36.5;36.2;36.4;34700
SBIC;Stanbic Holdings Plc;37.5;37.5;37.5;38.0;1000
SCBK;Standard Chartered Bank Kenya Ltd;214.0;216.0;215.0;218.0;21000
EVRD;Eveready East Africa Ltd;1.6;1.75;1.7;1.6;22000
XPRS;Express Ltd;4.0;4.0;4.0;4.0;6000
KQ;Kenya Airways Plc;11.7;12.0;11.95;11.8;177200
LKL;Longhorn Publishers Plc;10.35;10.35;10.35;10.35;100
NMG;Nation Media Group Plc;215.0;216.0;215.0;215.0;33000
SMER;Sameer Africa Plc;3.6;3.75;3.7;3.7;6900
SGL;Standard Group Ltd;25.5;25.5;25.5;24.0;5100
TPSE;TPS Eastern Africa (Serena) Ltd;38.75;38.75;38.75;38.5;1400
UCHM;Uchumi Supermarket Ltd;18.0;19.0;18.25;19.9;2079700
SCAN;WPP ScanGroup Plc;56.0;60.0;59.5;56.0;354100
ARM;ARM Cement Ltd;228.0;228.0;228.0;228.0;-
BAMB;Bamburi Cement Ltd;167.0;175.0;169.0;167.0;166200
CRWN;Crown Berger Ltd;35.0;35.5;35.25;35.5;1000
CABL;East African Cables Ltd;11.0;11.35;11.15;11.25;29500
PORT;East African Portland Cement Ltd;49.5;49.5;49.5;49.0;400
KENO;KenolKobil Ltd;14.1;15.3;14.35;14.0;202600
KEGN;Kenya Electricity Generating Company Plc;8.55;8.75;8.6;8.6;209600
KPLC;Kenya Power and Lighting Ltd;18.25;18.55;18.45;18.3;2776900
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;14.5;14.6;14.5;14.65;51600
BRIT;Britam Holdings Ltd;6.05;6.2;6.1;6.1;85200
CIC;CIC Insurance Group Ltd;3.55;3.6;3.55;3.55;255900
JUB;Jubilee Holdings Ltd;165.0;165.0;165.0;164.0;7000
KNRE;Kenya Re-Insurance Corporation Ltd;12.05;12.5;12.45;12.1;342000
LBTY;Liberty Kenya Holdings Ltd;7.05;7.5;7.3;7.05;4800
SLAM;Sanlam Kenya Plc;35.25;38.5;37.75;35.0;49300
CTUM;Centum Investment Company Ltd;12.05;12.2;12.1;12.2;58200
OCH;Olympia Capital Holdings Ltd;3.6;3.6;3.6;3.6;1000
TCL;Trans-Century Ltd;20.0;21.0;20.0;20.5;52600
BAT;BAT Kenya Plc;450.0;452.0;451.0;450.0;1500
BOC;BOC Kenya Plc;102.0;102.0;102.0;102.0;-
CARB;Carbacid Investments Plc;111.0;111.0;111.0;111.0;-
EABL;East African Breweries Ltd;237.0;238.0;237.0;237.0;360200
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;6.1;6.15;6.1;6.1;954100
UNGA;Unga Group Ltd;13.05;13.5;13.05;13.4;5300
SCOM;Safaricom Plc;4.1;4.15;4.1;4.1;4693800
^FNK15;FTSE NSE Kenya 15 Index;118.07;118.07;118.07;116.92;-
^FNK25;FTSE NSE Kenya 25 Index;120.73;120.73;120.73;119.63;-
^N20I;NSE 20-Share Index;4014.03;4014.03;4014.03;4032.41;-
^NASI;NSE All-Share Index;88.5;88.5;88.5;88.02;-
;;;;;;
