Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;12.0;12.0;12.0;11.35;12700
KUKZ;Kakuzi;350.0;350.0;350.0;350.0;-
KAPC;Kapchorua Tea Kenya Plc;76.0;76.0;76.0;74.0;100
LIMT;Limuru Tea Plc;470.0;470.0;470.0;470.0;-
SASN;Sasini Tea and Coffee Ltd;15.0;16.0;15.45;16.5;1700
WTK;Williamson Tea Kenya Plc;138.0;138.0;138.0;136.25;100
CGEN;Car and General (K) Ltd;20.0;20.0;20.0;21.45;7600
ABSA;ABSA Bank Kenya Plc;10.8;11.0;10.85;10.85;844100
BKG;BK Group Plc;28.0;28.0;28.0;28.0;-
COOP;Co-operative Bank of Kenya Ltd;12.0;12.35;12.1;12.05;151300
DTK;Diamond Trust Bank Kenya Ltd;110.5;115.0;111.75;112.0;12100
EQTY;Equity Group Holdings Ltd;37.5;37.95;37.6;37.75;493500
HFCK;HF Group Ltd;5.4;5.5;5.46;5.44;42600
IMH;I & M Holdings Plc;45.0;46.0;45.2;45.0;7900
KCB;KCB Group Plc;38.8;39.0;38.9;38.85;65800
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;28.2;28.65;28.3;28.25;33100
SBIC;Stanbic Holdings Plc;96.0;100.0;96.0;100.0;90200
SCBK;Standard Chartered Bank Kenya Ltd;195.0;197.5;196.0;196.25;2800
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.01;1.05;1.05;1.09;5700
XPRS;Express Ltd;6.5;6.5;6.5;7.1;1000
KQ;Kenya Airways Plc;2.4;2.59;2.5;2.48;30800
LKL;Longhorn Publishers Plc;6.1;6.16;6.14;5.6;6100
NBV;Nairobi Business Ventures Ltd;0.9;0.9;0.9;0.89;100
NMG;Nation Media Group Plc;39.0;41.5;39.75;41.45;2200
SMER;Sameer Africa Plc;3.15;3.15;3.15;3.1;43600
SGL;Standard Group Ltd;28.0;28.0;28.0;28.95;100
TPSE;TPS Eastern Africa (Serena) Ltd;17.5;18.5;17.8;17.5;600
UCHM;Uchumi Supermarket Ltd;0.29;0.3;0.29;0.29;28400
SCAN;WPP ScanGroup Plc;12.55;13.2;13.05;13.25;6400
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;95.0;97.0;95.75;97.0;1000
CRWN;Crown Berger Ltd;80.0;80.0;80.0;80.0;-
CABL;East African Cables Ltd;3.03;3.06;3.06;3.0;1700
PORT;East African Portland Cement Ltd;15.5;15.5;15.5;15.5;-
KENO;KenolKobil Ltd;22.0;22.0;22.0;22.0;-
KEGN;Kenya Electricity Generating Company Plc;5.52;5.56;5.54;5.52;1165100
KPLC;Kenya Power and Lighting Ltd;3.5;3.68;3.5;3.59;1763200
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;27.4;29.0;28.2;29.0;4000
UMME;Umeme Ltd;6.68;6.68;6.68;6.68;7400
BRIT;Britam Holdings Ltd;6.96;7.5;7.02;7.0;11700
CIC;CIC Insurance Group Ltd;3.05;3.3;3.22;3.23;247000
JUB;Jubilee Holdings Ltd;370.0;370.0;370.0;370.0;-
KNRE;Kenya Re-Insurance Corporation Ltd;2.86;2.99;2.91;2.87;25300
LBTY;Liberty Kenya Holdings Ltd;9.8;10.0;9.98;9.98;21300
SLAM;Sanlam Kenya Plc;18.25;18.25;18.25;18.25;-
CTUM;Centum Investment Company Ltd;28.5;30.0;29.45;28.95;30900
HAFR;Home Afrika Ltd;0.46;0.5;0.47;0.49;126400
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.2;2.2;2.2;2.07;900
TCL;Trans-Century Ltd;3.5;3.52;3.51;3.2;200
NSE;Nairobi Securities Exchange Plc;10.95;11.5;11.0;11.5;124000
BAT;BAT Kenya Plc;485.0;485.0;485.0;485.0;801000
BOC;BOC Kenya Plc;67.25;67.5;67.25;67.5;2800
CARB;Carbacid Investments Plc;7.7;8.4;7.8;7.66;33500
EABL;East African Breweries Ltd;199.0;200.0;199.0;200.0;332000
FTGH;Flame Tree Group Holdings Ltd;2.4;2.4;2.4;2.4;100
ORCH;Kenya Orchards Ltd;12.6;12.6;12.6;12.6;-
MSC;Mumias Sugar Company Ltd;0.28;0.29;0.28;0.28;10400
UNGA;Unga Group Ltd;31.9;31.9;31.9;31.9;100
SCOM;Safaricom Plc;27.05;27.7;27.15;27.2;5055900
FAHR;Stanlib Fahari Income-REIT;6.88;7.7;7.0;7.04;180600
GLD;Barclays NewGold ETF;1440.0;1440.0;1440.0;1440.0;-
^FNK15;FTSE NSE Kenya 15 Index;180.87;182.75;181.42;181.62;-
^FNK25;FTSE NSE Kenya 25 Index;190.4;192.89;191.11;191.46;-
^N20I;NSE 20-Share Index;2431.36;2431.36;2431.36;2443.74;-
^N25I;NSE 25-Share Index;3445.77;3445.77;3445.77;3457.41;-
^NASI;NSE All-Share Index;143.88;143.88;143.88;144.21;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1782.14;1782.14;1782.14;1785.79;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1480.39;1480.39;1480.39;1480.57;-
;;;;;;
