Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;12.4;12.5;12.45;12.5;300
KUKZ;Kakuzi;340.0;340.0;340.0;340.0;-
KAPC;Kapchorua Tea Kenya Plc;70.5;70.5;70.5;70.5;-
LIMT;Limuru Tea Plc;470.0;470.0;470.0;470.0;-
SASN;Sasini Tea and Coffee Ltd;17.5;17.5;17.5;17.05;500
WTK;Williamson Tea Kenya Plc;140.0;140.0;140.0;130.0;600
CGEN;Car and General (K) Ltd;21.45;21.45;21.45;21.45;-
ABSA;ABSA Bank Kenya Plc;10.8;11.0;10.85;10.95;216500
BKG;BK Group Plc;28.0;28.0;28.0;28.0;-
COOP;Co-operative Bank of Kenya Ltd;11.35;11.45;11.4;11.45;235200
DTK;Diamond Trust Bank Kenya Ltd;114.0;114.0;114.0;113.25;7100
EQTY;Equity Group Holdings Ltd;39.05;39.65;39.5;39.65;2156700
HFCK;HF Group Ltd;3.9;4.2;4.16;3.9;131100
IMH;I & M Holdings Plc;46.5;47.0;46.75;46.7;305900
KCB;KCB Group Plc;39.85;40.1;39.95;39.95;1471200
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;28.2;28.6;28.35;28.5;23900
SBIC;Stanbic Holdings Plc;97.5;97.5;97.5;97.5;-
SCBK;Standard Chartered Bank Kenya Ltd;195.5;196.0;195.5;195.5;3100
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.04;1.07;1.05;1.07;700
XPRS;Express Ltd;6.5;6.5;6.5;6.5;1600
KQ;Kenya Airways Plc;2.5;2.7;2.56;2.54;78600
LKL;Longhorn Publishers Plc;6.98;7.6;6.98;7.32;43400
NBV;Nairobi Business Ventures Ltd;0.9;0.9;0.9;0.9;100
NMG;Nation Media Group Plc;39.0;41.0;40.0;38.15;73400
SMER;Sameer Africa Plc;3.61;3.93;3.84;3.61;5000
SGL;Standard Group Ltd;28.85;28.85;28.85;28.85;-
TPSE;TPS Eastern Africa (Serena) Ltd;16.0;16.0;16.0;16.0;500
UCHM;Uchumi Supermarket Ltd;0.31;0.33;0.32;0.32;4000
SCAN;WPP ScanGroup Plc;12.5;12.6;12.6;12.0;23700
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;105.0;106.0;105.25;104.25;700
CRWN;Crown Berger Ltd;84.5;84.5;84.5;83.5;2000
CABL;East African Cables Ltd;3.2;3.3;3.25;3.02;1900
PORT;East African Portland Cement Ltd;14.5;14.5;14.5;14.5;-
KENO;KenolKobil Ltd;22.0;22.0;22.0;22.0;-
KEGN;Kenya Electricity Generating Company Plc;5.5;6.0;5.54;5.54;936300
KPLC;Kenya Power and Lighting Ltd;3.7;3.8;3.74;3.73;44200
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;27.5;27.5;27.5;28.55;400
UMME;Umeme Ltd;6.58;6.58;6.58;6.58;-
BRIT;Britam Holdings Ltd;7.14;7.7;7.62;7.0;64000
CIC;CIC Insurance Group Ltd;3.2;3.39;3.25;3.2;20700
JUB;Jubilee Holdings Ltd;370.0;370.0;370.0;370.0;-
KNRE;Kenya Re-Insurance Corporation Ltd;2.95;3.1;3.0;2.99;52200
LBTY;Liberty Kenya Holdings Ltd;9.5;9.8;9.68;9.7;17900
SLAM;Sanlam Kenya Plc;17.9;17.9;17.9;17.9;-
CTUM;Centum Investment Company Ltd;29.0;30.0;29.15;28.65;42800
HAFR;Home Afrika Ltd;0.56;0.57;0.57;0.57;8900
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.02;2.02;2.02;2.02;-
TCL;Trans-Century Ltd;3.7;3.74;3.71;3.56;600
NSE;Nairobi Securities Exchange Plc;10.3;10.7;10.45;10.7;1300
BAT;BAT Kenya Plc;500.0;500.0;500.0;505.0;2800
BOC;BOC Kenya Plc;65.25;65.25;65.25;65.25;-
CARB;Carbacid Investments Plc;7.94;8.2;7.94;8.12;86200
EABL;East African Breweries Ltd;193.0;195.25;194.75;195.0;1328400
FTGH;Flame Tree Group Holdings Ltd;2.25;2.25;2.25;2.5;6100
ORCH;Kenya Orchards Ltd;12.6;12.6;12.6;12.6;-
MSC;Mumias Sugar Company Ltd;0.27;0.29;0.28;0.28;755900
UNGA;Unga Group Ltd;35.0;35.0;35.0;35.0;200
SCOM;Safaricom Plc;25.55;26.7;26.2;28.05;5592600
FAHR;Stanlib Fahari Income-REIT;7.7;8.0;7.76;8.1;96000
GLD;Barclays NewGold ETF;1235.0;1235.0;1235.0;1235.0;-
^FNK15;FTSE NSE Kenya 15 Index;179.91;183.11;180.63;182.43;-
^FNK25;FTSE NSE Kenya 25 Index;188.11;193.46;189.59;193.18;-
^N20I;NSE 20-Share Index;2457.7;2457.7;2457.7;2445.13;-
^N25I;NSE 25-Share Index;3442.01;3442.01;3442.01;3506.83;-
^NASI;NSE All-Share Index;142.19;142.19;142.19;147.0;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1781.85;1781.85;1781.85;1784.26;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1476.59;1476.59;1476.59;1483.58;-
;;;;;;
