Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;14.0;14.0;14.0;14.0;800
KUKZ;Kakuzi;423.5;423.5;423.5;423.5;100
KAPC;Kapchorua Tea Kenya Plc;74.75;74.75;74.75;74.75;300
LIMT;Limuru Tea Plc;470.0;470.0;470.0;470.0;-
SASN;Sasini Tea and Coffee Ltd;17.0;17.0;17.0;17.0;-
WTK;Williamson Tea Kenya Plc;131.0;131.0;131.0;135.0;400
CGEN;Car and General (K) Ltd;20.05;20.05;20.05;20.05;-
ABSA;ABSA Bank Kenya Plc;10.8;10.95;10.85;10.9;315400
BKG;BK Group Plc;28.0;28.0;28.0;28.0;-
COOP;Co-operative Bank of Kenya Ltd;11.65;11.95;11.8;11.9;328000
DTK;Diamond Trust Bank Kenya Ltd;112.0;113.5;112.25;113.0;5200
EQTY;Equity Group Holdings Ltd;37.8;38.4;37.95;38.35;568000
HFCK;HF Group Ltd;6.8;7.0;6.96;6.68;53000
IMH;I & M Holdings Plc;45.0;45.0;45.0;45.0;28500
KCB;KCB Group Plc;41.0;42.3;41.95;41.0;2910800
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;28.65;29.25;28.95;28.95;83500
SBIC;Stanbic Holdings Plc;95.75;95.75;95.75;95.75;-
SCBK;Standard Chartered Bank Kenya Ltd;194.0;200.0;195.5;193.0;3000
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.96;1.0;1.0;0.99;4200
XPRS;Express Ltd;6.5;6.5;6.5;7.1;60000
KQ;Kenya Airways Plc;2.52;2.54;2.53;2.51;18000
LKL;Longhorn Publishers Plc;7.0;7.0;7.0;6.72;83800
NBV;Nairobi Business Ventures Ltd;0.85;0.9;0.85;0.85;7400
NMG;Nation Media Group Plc;40.75;41.25;40.9;41.1;25200
SMER;Sameer Africa Plc;3.15;3.15;3.15;3.15;-
SGL;Standard Group Ltd;24.85;24.85;24.85;27.5;100
TPSE;TPS Eastern Africa (Serena) Ltd;21.1;21.1;21.1;21.1;-
UCHM;Uchumi Supermarket Ltd;0.28;0.3;0.3;0.3;252000
SCAN;WPP ScanGroup Plc;13.0;13.4;13.2;13.3;25000
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;103.0;103.0;103.0;103.0;100
CRWN;Crown Berger Ltd;80.0;80.0;80.0;80.0;-
CABL;East African Cables Ltd;2.75;3.0;2.78;2.85;9200
PORT;East African Portland Cement Ltd;16.0;17.0;16.65;16.55;1000
KENO;KenolKobil Ltd;22.0;22.0;22.0;22.0;-
KEGN;Kenya Electricity Generating Company Plc;5.7;5.96;5.88;5.88;30900
KPLC;Kenya Power and Lighting Ltd;2.9;2.99;2.97;2.96;582100
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;29.0;29.0;29.0;28.8;1000
UMME;Umeme Ltd;6.04;6.04;6.04;6.04;-
BRIT;Britam Holdings Ltd;7.02;7.4;7.08;7.12;49000
CIC;CIC Insurance Group Ltd;3.15;3.25;3.19;3.17;79000
JUB;Jubilee Holdings Ltd;350.0;350.0;350.0;340.0;6400
KNRE;Kenya Re-Insurance Corporation Ltd;2.87;2.94;2.91;2.9;102400
LBTY;Liberty Kenya Holdings Ltd;9.2;10.0;9.36;9.52;500
SLAM;Sanlam Kenya Plc;18.7;18.7;18.7;18.75;100
CTUM;Centum Investment Company Ltd;31.0;31.5;31.1;31.25;35200
HAFR;Home Afrika Ltd;0.46;0.5;0.48;0.49;29900
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.01;2.1;2.05;2.1;4500
TCL;Trans-Century Ltd;3.18;3.28;3.28;3.18;66100
NSE;Nairobi Securities Exchange Plc;9.72;10.7;10.3;10.55;7600
BAT;BAT Kenya Plc;485.0;485.0;485.0;485.0;100
BOC;BOC Kenya Plc;59.75;60.0;59.75;59.25;1200
CARB;Carbacid Investments Plc;8.0;8.0;8.0;8.48;200
EABL;East African Breweries Ltd;192.0;197.0;192.5;197.0;211600
FTGH;Flame Tree Group Holdings Ltd;2.1;2.1;2.1;2.1;-
ORCH;Kenya Orchards Ltd;12.6;12.6;12.6;12.6;-
MSC;Mumias Sugar Company Ltd;0.27;0.27;0.27;0.27;-
UNGA;Unga Group Ltd;34.0;34.0;34.0;34.0;100
SCOM;Safaricom Plc;27.0;27.5;27.15;27.55;2459600
FAHR;Stanlib Fahari Income-REIT;7.5;7.6;7.52;7.52;19400
GLD;Barclays NewGold ETF;1440.0;1440.0;1440.0;1440.0;-
^FNK15;FTSE NSE Kenya 15 Index;182.89;185.06;183.63;184.59;-
^FNK25;FTSE NSE Kenya 25 Index;192.18;194.59;193.05;194.31;-
^N20I;NSE 20-Share Index;2439.71;2439.71;2439.71;2447.56;-
^N25I;NSE 25-Share Index;3461.86;3461.86;3461.86;3487.63;-
^NASI;NSE All-Share Index;144.5;144.5;144.5;145.7;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1814.34;1814.34;1814.34;1814.48;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1504.96;1504.96;1504.96;1507.25;-
;;;;;;
