Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20100802;56.0;60.0;56.5;58.0;2200
20100803;55.5;59.0;58.5;56.5;17500
20100804;55.5;59.0;58.5;56.5;17500
20100805;58.5;59.0;58.5;58.5;1300
20100806;58.0;59.5;58.5;58.5;9100
20100809;55.0;59.0;55.0;58.5;111200
20100810;52.0;53.5;52.5;55.0;2500
20100811;53.0;56.0;55.0;52.5;8800
20100812;53.5;56.0;54.5;55.0;4900
20100813;54.5;54.5;54.5;54.5;1100
20100816;54.5;55.5;54.5;54.5;2800
20100817;52.5;56.0;55.0;54.5;30100
20100818;54.5;55.5;54.5;55.0;7700
20100819;54.5;56.5;55.5;54.5;47100
20100820;56.0;57.0;56.5;55.5;33600
20100823;56.5;57.0;56.5;56.5;800
20100824;56.0;56.5;56.0;56.5;19100
20100825;56.0;57.0;56.0;56.0;6100
20100826;56.0;57.0;56.5;56.0;66800
20100827;56.0;57.0;56.5;56.0;66800
20100830;58.0;59.0;58.0;56.5;8700
20100831;57.0;58.0;57.0;58.0;15800
