Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200401;1591.84;1591.84;1591.84;1585.22;-
20200402;1603.63;1603.63;1603.63;1591.84;-
20200403;1626.06;1626.06;1626.06;1603.63;-
20200406;1609.71;1609.71;1609.71;1626.06;-
20200407;1571.33;1571.33;1571.33;1609.71;-
20200408;1558.28;1558.28;1558.28;1571.33;-
20200409;1554.73;1554.73;1554.73;1558.28;-
20200414;1585.01;1585.01;1585.01;1554.73;-
20200415;1598.84;1598.84;1598.84;1585.01;-
20200416;1597.86;1597.86;1597.86;1598.84;-
20200417;1595.88;1595.88;1595.88;1597.86;-
20200420;1618.07;1618.07;1618.07;1595.88;-
20200421;1643.71;1643.71;1643.71;1618.07;-
20200422;1639.09;1639.09;1639.09;1643.71;-
20200423;1640.1;1640.1;1640.1;1639.09;-
20200424;1630.91;1630.91;1630.91;1640.1;-
20200427;1634.55;1634.55;1634.55;1630.91;-
20200428;1657.88;1657.88;1657.88;1634.55;-
20200429;1702.04;1702.04;1702.04;1657.88;-
20200430;1731.35;1731.35;1731.35;1702.04;-
