Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200401;5.55;5.55;5.55;5.55;-
20200402;5.55;5.55;5.55;5.55;-
20200403;5.55;5.55;5.55;5.55;-
20200406;5.55;5.55;5.55;5.55;-
20200407;5.55;5.55;5.55;5.55;-
20200408;5.55;5.55;5.55;5.55;-
20200409;5.55;5.55;5.55;5.55;-
20200414;5.55;5.55;5.55;5.55;-
20200415;5.55;5.55;5.55;5.55;-
20200416;5.55;5.55;5.55;5.55;-
20200417;5.55;5.55;5.55;5.55;-
20200420;5.55;5.55;5.55;5.55;-
20200421;5.55;5.55;5.55;5.55;-
20200422;5.55;5.55;5.55;5.55;-
20200423;5.55;5.55;5.55;5.55;-
20200424;5.55;5.55;5.55;5.55;-
20200427;5.55;5.55;5.55;5.55;-
20200428;5.55;5.55;5.55;5.55;-
20200429;5.55;5.55;5.55;5.55;-
20200430;5.55;5.55;5.55;5.55;-
