Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200401;4.89;5.0;4.93;4.94;89500
20200402;4.9;5.0;4.99;4.93;207800
20200403;4.8;5.0;4.87;4.99;161900
20200406;4.9;4.95;4.9;4.87;92600
20200407;4.8;5.0;4.85;4.9;247800
20200408;4.8;4.9;4.83;4.85;34300
20200409;4.8;4.98;4.9;4.83;215700
20200414;4.85;4.95;4.9;4.9;176400
20200415;4.8;4.9;4.85;4.9;135400
20200416;4.85;4.99;4.95;4.85;33500
20200417;4.86;5.0;4.9;4.95;136100
20200420;4.9;4.9;4.9;4.9;178000
20200421;4.86;5.18;4.9;4.9;146700
20200422;4.9;4.9;4.9;4.9;147800
20200423;4.85;5.0;4.94;4.9;104600
20200424;4.85;5.0;4.9;4.94;639700
20200427;4.89;4.97;4.9;4.9;360100
20200428;4.85;4.9;4.89;4.9;84300
20200429;4.5;4.9;4.86;4.89;709300
20200430;4.5;5.0;4.55;4.86;1462800
