20111101,42.5,44.5,44.0,5600
20111102,46.0,48.0,46.0,9800
20111103,48.0,49.0,48.25,700
20111104,48.0,49.0,48.0,2300
20111107,44.5,45.0,44.5,600
20111108,44.5,45.0,44.5,600
20111109,44.0,44.0,44.0,-
20111110,45.0,47.0,46.75,51000
20111111,45.0,47.0,45.0,2400
20111114,45.0,45.0,45.0,200
20111115,44.5,45.0,44.75,1.19M
20111116,44.75,45.0,44.75,649900
20111117,44.5,44.75,44.5,18100
20111118,40.5,45.0,42.75,900
20111121,44.5,45.0,44.5,22700
20111122,44.0,44.5,44.0,554900
20111123,44.5,44.5,44.5,9000
20111124,44.5,44.5,44.5,11900
20111125,42.0,44.5,42.75,500
20111128,42.0,43.0,42.0,15200
20111129,40.25,42.0,41.5,18600
20111130,41.0,42.0,41.25,1700
