Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;27.0;27.0;27.0;27.0;4100
KUKZ;Kakuzi;98.0;98.0;98.0;98.0;-
KAPC;Kapchorua Tea Kenya Plc;125.0;125.0;125.0;125.0;-
LIMT;Limuru Tea Plc;520.0;520.0;520.0;475.0;200
SASN;Sasini Tea and Coffee Ltd;15.1;17.0;15.9;16.5;18900
WTK;Williamson Tea Kenya Plc;260.0;260.0;260.0;260.0;-
CGEN;Car and General (K) Ltd;30.0;30.0;30.0;28.5;2000
ABSA;ABSA Bank Kenya Plc;17.3;17.55;17.4;17.35;92500
COOP;Co-operative Bank of Kenya Ltd;18.4;18.7;18.5;18.45;1927300
DTK;Diamond Trust Bank Kenya Ltd;203.0;207.0;205.0;205.0;6800
EQTY;Equity Group Holdings Ltd;32.75;33.5;32.75;33.0;782400
HFCK;HF Group Ltd;32.75;33.5;33.15;33.45;45700
IMH;I & M Holdings Plc;119.0;119.0;119.0;118.5;500
KCB;KCB Group Plc;45.75;46.25;45.75;46.0;1000600
NBK;National Bank of Kenya Ltd;32.5;34.25;33.5;32.5;85700
NCBA;NCBA Group Plc;60.5;61.0;60.5;60.75;82300
SBIC;Stanbic Holdings Plc;88.5;90.0;89.5;88.5;1917300
SCBK;Standard Chartered Bank Kenya Ltd;303.0;305.0;304.75;305.25;5200
EVRD;Eveready East Africa Ltd;2.7;2.8;2.75;2.8;32400
XPRS;Express Ltd;4.5;4.75;4.6;4.35;900
KQ;Kenya Airways Plc;13.05;13.6;13.4;13.5;109600
LKL;Longhorn Publishers Plc;13.85;13.85;13.85;13.85;-
NMG;Nation Media Group Plc;312.0;314.0;313.0;311.0;1200
SMER;Sameer Africa Plc;6.2;6.5;6.3;6.2;110800
SGL;Standard Group Ltd;28.25;30.0;29.0;29.75;10400
TPSE;TPS Eastern Africa (Serena) Ltd;47.0;48.0;47.0;47.0;519500
UCHM;Uchumi Supermarket Ltd;19.0;19.15;19.05;19.05;80800
SCAN;WPP ScanGroup Plc;55.5;58.0;56.0;56.5;10400
ARM;ARM Cement Ltd;94.0;95.5;94.0;95.5;8300
BAMB;Bamburi Cement Ltd;210.0;210.0;210.0;210.0;-
CRWN;Crown Berger Ltd;79.5;79.5;79.5;79.5;-
CABL;East African Cables Ltd;16.1;16.95;16.2;16.1;14100
PORT;East African Portland Cement Ltd;68.0;72.5;68.5;68.0;7900
KENO;KenolKobil Ltd;9.8;10.0;9.85;9.85;148600
KEGN;Kenya Electricity Generating Company Plc;12.9;14.5;13.65;13.85;884800
KPLC;Kenya Power and Lighting Ltd;14.5;14.6;14.55;14.55;83400
KPLC-P4;KPLC-P4;7.5;7.5;7.5;7.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;24.0;25.5;24.75;25.5;18800
UMME;Umeme Ltd;13.0;13.0;13.0;13.0;-
BRIT;Britam Holdings Ltd;16.5;17.0;16.75;16.45;477600
CIC;CIC Insurance Group Ltd;5.7;5.95;5.75;5.65;198200
JUB;Jubilee Holdings Ltd;300.0;305.0;301.0;304.0;3000
KNRE;Kenya Re-Insurance Corporation Ltd;17.55;19.0;18.8;17.55;2589300
LBTY;Liberty Kenya Holdings Ltd;16.0;17.0;16.05;16.7;106300
SLAM;Sanlam Kenya Plc;94.0;95.5;94.5;95.5;2100
CTUM;Centum Investment Company Ltd;38.5;40.0;39.4;38.45;240900
HAFR;Home Afrika Ltd;6.85;7.3;6.9;6.8;935000
OCH;Olympia Capital Holdings Ltd;4.45;4.85;4.55;4.45;8500
TCL;Trans-Century Ltd;30.0;30.0;30.0;29.5;19800
BAT;BAT Kenya Plc;584.0;584.0;584.0;584.0;-
BOC;BOC Kenya Plc;145.0;145.0;145.0;142.0;1400
CARB;Carbacid Investments Plc;45.25;48.0;47.0;44.0;290300
EABL;East African Breweries Ltd;285.0;291.0;289.0;291.0;92300
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;3.1;3.3;3.15;3.25;588600
UNGA;Unga Group Ltd;19.05;20.0;19.15;19.25;2500
SCOM;Safaricom Plc;11.4;11.75;11.5;11.7;9563700
^FNK15;FTSE NSE Kenya 15 Index;176.43;176.43;176.43;177.41;-
^FNK25;FTSE NSE Kenya 25 Index;178.46;178.46;178.46;179.32;-
^N20I;NSE 20-Share Index;5021.07;5021.07;5021.07;5058.51;-
^NASI;NSE All-Share Index;140.35;140.35;140.35;141.01;-
;;;;;;
