20170801;33.5;34.5;33.75;34.75;17300
20170802;32.5;33.0;32.5;33.75;625600
20170803;32.25;33.0;32.5;32.5;197100
20170804;32.0;32.75;32.0;32.5;5.72M
20170807;30.0;34.0;32.75;32.0;62600
20170808;30.0;34.0;32.75;32.0;62600
20170809;34.0;34.0;34.0;32.75;18200
20170810;34.5;35.5;35.0;34.0;37400
20170811;35.0;37.0;36.5;35.0;144500
20170814;35.75;36.5;36.25;36.5;298700
20170815;36.0;37.0;36.25;36.25;766200
20170816;36.0;37.0;36.25;36.25;375500
20170817;36.0;36.75;36.25;36.25;611600
20170818;34.5;36.5;36.25;36.25;1.05M
20170821;34.5;36.25;36.0;36.25;440400
20170822;34.5;36.5;36.0;36.0;59500
20170823;36.0;37.0;36.75;36.0;12400
20170824;36.0;37.25;36.75;36.75;199700
20170825;36.5;39.0;37.0;36.75;126800
20170828;37.5;38.5;37.5;37.0;1.02M
20170829;37.75;38.5;38.0;37.5;223600
20170830;37.75;38.5;37.75;38.0;440500
20170831;38.0;41.0;40.5;37.75;328800
