20170801;9.6;9.95;9.8;9.75;300600
20170802;9.5;9.65;9.55;9.8;608000
20170803;9.5;9.7;9.55;9.55;2.46M
20170804;9.55;9.8;9.55;9.55;168900
20170807;9.6;9.9;9.65;9.55;117100
20170808;9.6;9.9;9.65;9.55;117100
20170809;9.8;10.0;9.95;9.65;201200
20170810;10.0;10.5;10.3;9.95;43400
20170811;10.2;11.0;10.6;10.3;116200
20170814;10.7;11.65;11.5;10.6;685600
20170815;11.0;12.0;11.6;11.5;567600
20170816;10.7;11.6;11.05;11.6;368500
20170817;10.5;10.9;10.75;11.05;1.24M
20170818;10.15;10.7;10.45;10.75;1.61M
20170821;10.25;11.0;10.35;10.45;143500
20170822;10.2;10.5;10.3;10.35;2.18M
20170823;10.3;10.6;10.4;10.3;306500
20170824;10.4;10.8;10.55;10.4;345900
20170825;10.55;10.8;10.6;10.55;543000
20170828;10.75;11.5;10.8;10.6;102000
20170829;10.55;10.9;10.6;10.8;1.97M
20170830;10.5;10.7;10.55;10.6;2.14M
20170831;10.55;10.8;10.65;10.55;494900
20170801;9.6;9.95;9.8;9.75;300600
20170802;9.5;9.65;9.55;9.8;608000
20170803;9.5;9.7;9.55;9.55;2.46M
20170804;9.55;9.8;9.55;9.55;168900
20170807;9.6;9.9;9.65;9.55;117100
20170808;9.6;9.9;9.65;9.55;117100
20170809;9.8;10.0;9.95;9.65;201200
20170810;10.0;10.5;10.3;9.95;43400
20170811;10.2;11.0;10.6;10.3;116200
20170814;10.7;11.65;11.5;10.6;685600
20170815;11.0;12.0;11.6;11.5;567600
20170816;10.7;11.6;11.05;11.6;368500
20170817;10.5;10.9;10.75;11.05;1.24M
20170818;10.15;10.7;10.45;10.75;1.61M
20170821;10.25;11.0;10.35;10.45;143500
20170822;10.2;10.5;10.3;10.35;2.18M
20170823;10.3;10.6;10.4;10.3;306500
20170824;10.4;10.8;10.55;10.4;345900
20170825;10.55;10.8;10.6;10.55;543000
20170828;10.75;11.5;10.8;10.6;102000
20170829;10.55;10.9;10.6;10.8;1.97M
20170830;10.5;10.7;10.55;10.6;2.14M
20170831;10.55;10.8;10.65;10.55;494900
