Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170801;1.05;1.1;1.05;1.05;515700
20170802;1.05;1.1;1.05;1.05;225600
20170803;1.05;1.1;1.05;1.05;107600
20170804;1.0;1.1;1.0;1.05;2434400
20170807;1.0;1.1;1.0;1.0;1637700
20170808;1.0;1.1;1.0;1.0;1637700
20170809;1.0;1.1;1.0;1.0;630600
20170810;1.0;1.05;1.0;1.0;1677400
20170811;1.05;1.1;1.05;1.0;1337100
20170814;1.05;1.15;1.1;1.05;2130600
20170815;1.1;1.15;1.1;1.1;2257900
20170816;1.1;1.15;1.1;1.1;1024800
20170817;1.1;1.15;1.1;1.1;525600
20170818;1.1;1.15;1.1;1.1;926900
20170821;1.1;1.15;1.1;1.1;365900
20170822;1.1;1.15;1.1;1.1;180300
20170823;1.1;1.15;1.1;1.1;623000
20170824;1.0;1.15;1.1;1.1;297900
20170825;1.1;1.15;1.1;1.1;29100
20170828;1.1;1.2;1.1;1.1;491800
20170829;1.15;1.2;1.15;1.1;61300
20170830;1.1;1.2;1.15;1.15;26500
20170831;1.1;1.15;1.1;1.15;619200
