Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170801;2.35;2.5;2.4;2.4;2000
20170802;2.35;2.4;2.35;2.4;6900
20170803;2.35;2.4;2.35;2.35;1500
20170804;2.35;2.4;2.35;2.35;13300
20170807;2.4;2.4;2.4;2.35;100
20170808;2.4;2.4;2.4;2.35;100
20170809;2.4;2.4;2.4;2.4;8400
20170810;2.35;2.45;2.35;2.4;27900
20170811;2.4;2.5;2.45;2.35;4600
20170814;2.45;2.5;2.45;2.45;9100
20170815;2.45;2.6;2.5;2.45;531900
20170816;2.45;2.5;2.45;2.5;16500
20170817;2.45;2.45;2.45;2.45;1600
20170818;2.45;2.5;2.45;2.45;6200
20170821;2.45;2.5;2.45;2.45;17900
20170822;2.45;2.5;2.45;2.45;14800
20170823;2.5;2.6;2.5;2.45;300
20170824;2.4;2.5;2.45;2.5;6900
20170825;2.4;2.5;2.45;2.45;2100
20170828;2.4;2.5;2.45;2.45;8000
20170829;2.4;2.5;2.4;2.45;900
20170830;2.4;2.5;2.4;2.4;12100
20170831;2.45;2.5;2.45;2.4;700
