20170801;111.0;115.0;114.0;108.0;153700
20170802;115.0;117.0;115.0;114.0;129400
20170803;115.0;115.0;115.0;115.0;-
20170804;115.0;115.0;115.0;115.0;8100
20170807;115.0;115.0;115.0;115.0;2300
20170808;115.0;115.0;115.0;115.0;2300
20170809;115.0;115.0;115.0;115.0;-
20170810;115.0;115.0;115.0;115.0;1400
20170811;115.0;115.0;115.0;115.0;-
20170814;120.0;120.0;120.0;115.0;400
20170815;120.0;120.0;120.0;120.0;300
20170816;123.0;125.0;124.0;120.0;32300
20170817;124.0;126.0;124.0;124.0;7200
20170818;120.0;125.0;124.0;124.0;24700
20170821;126.0;126.0;126.0;124.0;800
20170822;125.0;125.0;125.0;126.0;700
20170823;125.0;126.0;125.0;125.0;110000
20170824;125.0;126.0;125.0;125.0;4300
20170825;125.0;126.0;125.0;125.0;6700
20170828;123.0;125.0;123.0;125.0;6600
20170829;123.0;126.0;123.0;123.0;82500
20170830;125.0;128.0;125.0;123.0;9500
20170831;125.0;125.0;125.0;125.0;3800
20170801;111.0;115.0;114.0;108.0;153700
20170802;115.0;117.0;115.0;114.0;129400
20170803;115.0;115.0;115.0;115.0;-
20170804;115.0;115.0;115.0;115.0;8100
20170807;115.0;115.0;115.0;115.0;2300
20170808;115.0;115.0;115.0;115.0;2300
20170809;115.0;115.0;115.0;115.0;-
20170810;115.0;115.0;115.0;115.0;1400
20170811;115.0;115.0;115.0;115.0;-
20170814;120.0;120.0;120.0;115.0;400
20170815;120.0;120.0;120.0;120.0;300
20170816;123.0;125.0;124.0;120.0;32300
20170817;124.0;126.0;124.0;124.0;7200
20170818;120.0;125.0;124.0;124.0;24700
20170821;126.0;126.0;126.0;124.0;800
20170822;125.0;125.0;125.0;126.0;700
20170823;125.0;126.0;125.0;125.0;110000
20170824;125.0;126.0;125.0;125.0;4300
20170825;125.0;126.0;125.0;125.0;6700
20170828;123.0;125.0;123.0;125.0;6600
20170829;123.0;126.0;123.0;123.0;82500
20170830;125.0;128.0;125.0;123.0;9500
20170831;125.0;125.0;125.0;125.0;3800
