Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120301;42.0;42.25;42.0;42.0;28300
20120302;42.25;42.25;42.25;42.0;-
20120305;42.25;42.25;42.25;42.25;-
20120306;42.25;42.25;42.25;42.25;-
20120307;45.0;46.0;45.25;42.25;3900
20120308;42.25;44.0;43.25;45.25;7200
20120309;43.5;43.5;43.5;43.25;2000
20120312;41.0;43.0;41.25;43.5;900
20120313;40.0;41.0;40.25;41.25;7600
20120314;40.0;40.0;40.0;40.25;16000
20120315;40.5;40.5;40.5;40.0;100
20120316;40.0;40.5;40.0;40.5;5400
20120319;40.0;40.25;40.0;40.0;9500
20120320;40.0;40.0;40.0;40.0;-
20120321;40.0;40.0;40.0;40.0;3300
20120322;40.0;40.5;40.0;40.0;19500
20120323;40.0;40.5;40.0;40.0;2300
20120326;40.0;40.5;40.25;40.0;500
20120327;40.0;40.25;40.0;40.25;11600
20120328;40.0;40.25;40.0;40.0;3000
20120329;40.0;40.25;40.0;40.0;2400
20120330;40.25;40.25;40.25;40.0;200
