20160801,17.0,18.0,17.25,3500
20160802,16.5,18.95,18.1,7200
20160803,16.3,17.5,16.35,92600
20160804,14.75,16.5,15.5,3800
20160805,15.6,17.0,16.35,15900
20160808,15.6,16.35,15.8,12500
20160809,15.05,17.0,15.55,37800
20160810,15.0,15.0,15.0,16800
20160811,13.5,16.0,14.3,7600
20160812,13.5,15.0,13.75,64200
20160815,13.85,14.5,14.15,3800
20160816,14.0,14.5,14.1,400
20160817,13.5,14.0,13.7,28700
20160818,12.4,13.8,12.55,36300
20160819,11.3,11.3,11.3,96600
20160822,10.2,12.4,10.45,1.04M
20160823,10.2,11.3,10.5,21300
20160824,10.55,11.55,11.1,2300
20160825,10.5,11.0,10.55,20000
20160826,10.0,10.9,10.4,142600
20160829,11.3,11.35,11.3,2700
20160830,10.2,11.5,10.75,110500
20160831,10.75,11.5,11.1,2100
