Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;19.05;19.05;19.05;19.05;-
KUKZ;Kakuzi;320.0;320.0;320.0;320.0;-
KAPC;Kapchorua Tea Kenya Plc;69.0;69.0;69.0;69.0;-
LIMT;Limuru Tea Plc;500.0;500.0;500.0;500.0;-
SASN;Sasini Tea and Coffee Ltd;19.0;21.5;20.5;21.0;12900
WTK;Williamson Tea Kenya Plc;137.0;138.0;137.0;136.0;1000
CGEN;Car and General (K) Ltd;17.0;17.0;17.0;17.0;-
ABSA;ABSA Bank Kenya Plc;11.4;11.65;11.45;11.45;159800
COOP;Co-operative Bank of Kenya Ltd;17.0;17.25;17.1;17.2;535500
DTK;Diamond Trust Bank Kenya Ltd;195.0;196.0;195.0;194.0;14300
EQTY;Equity Group Holdings Ltd;48.5;49.0;48.5;48.75;1793900
HFCK;HF Group Ltd;8.4;8.85;8.46;8.5;38200
IMH;I & M Holdings Plc;114.0;114.0;114.0;115.0;5600
KCB;KCB Group Plc;47.5;48.0;47.5;47.5;1424800
NBK;National Bank of Kenya Ltd;5.4;6.3;5.4;5.95;27200
NCBA;NCBA Group Plc;33.0;34.0;33.7;34.1;115000
SBIC;Stanbic Holdings Plc;90.0;92.0;91.0;90.0;300
SCBK;Standard Chartered Bank Kenya Ltd;203.0;204.0;203.5;203.0;7900
DCON;Deacons (East Africa) Plc;1.3;1.3;1.3;1.3;3800
EVRD;Eveready East Africa Ltd;1.45;1.5;1.45;1.45;16600
XPRS;Express Ltd;5.7;6.0;5.95;5.95;154900
KQ;Kenya Airways Plc;11.0;11.4;11.3;10.95;143300
LKL;Longhorn Publishers Plc;4.6;4.7;4.6;4.6;34000
NBV;Nairobi Business Ventures Ltd;1.6;1.75;1.65;1.7;11100
NMG;Nation Media Group Plc;92.0;94.5;93.5;94.0;11900
SMER;Sameer Africa Plc;2.65;2.85;2.7;2.6;115400
SGL;Standard Group Ltd;32.0;33.0;32.75;30.75;13300
TPSE;TPS Eastern Africa (Serena) Ltd;28.0;28.0;28.0;28.0;3000
UCHM;Uchumi Supermarket Ltd;1.25;1.35;1.25;1.25;26000
SCAN;WPP ScanGroup Plc;15.95;16.0;15.95;16.1;2700
ARM;ARM Cement Ltd;4.4;5.25;4.5;4.8;1287100
BAMB;Bamburi Cement Ltd;178.0;180.0;178.0;176.0;42800
CRWN;Crown Berger Ltd;59.0;59.0;59.0;59.0;-
CABL;East African Cables Ltd;4.3;4.3;4.3;4.4;1200
PORT;East African Portland Cement Ltd;17.5;17.5;17.5;17.5;-
KENO;KenolKobil Ltd;17.3;17.5;17.45;17.55;311700
KEGN;Kenya Electricity Generating Company Plc;6.9;7.0;6.9;6.95;130500
KPLC;Kenya Power and Lighting Ltd;6.3;6.6;6.4;6.5;723100
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;30.0;32.0;31.5;29.25;44900
UMME;Umeme Ltd;8.9;8.9;8.9;8.9;15000
BRIT;Britam Holdings Ltd;14.4;14.5;14.45;14.5;41300
CIC;CIC Insurance Group Ltd;4.15;4.7;4.4;4.5;176300
JUB;Jubilee Holdings Ltd;519.0;520.0;519.0;529.0;1300
KNRE;Kenya Re-Insurance Corporation Ltd;15.5;16.0;15.8;15.95;99000
LBTY;Liberty Kenya Holdings Ltd;13.05;13.05;13.05;13.2;2000
SLAM;Sanlam Kenya Plc;23.75;24.5;23.75;25.25;13400
CTUM;Centum Investment Company Ltd;31.5;34.5;32.0;34.85;928000
HAFR;Home Afrika Ltd;0.9;0.95;0.9;0.9;124200
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.75;2.75;2.75;2.75;-
TCL;Trans-Century Ltd;4.15;4.15;4.15;4.15;200
NSE;Nairobi Securities Exchange Plc;17.15;17.5;17.25;17.5;8100
BAT;BAT Kenya Plc;600.0;601.0;600.0;605.0;3700
BOC;BOC Kenya Plc;79.0;79.0;79.0;79.0;100
CARB;Carbacid Investments Plc;11.0;11.5;11.45;11.05;41700
EABL;East African Breweries Ltd;206.0;212.0;207.0;206.0;293100
FTGH;Flame Tree Group Holdings Ltd;3.9;3.9;3.9;3.9;6400
ORCH;Kenya Orchards Ltd;82.0;82.0;82.0;82.0;-
MSC;Mumias Sugar Company Ltd;0.7;0.75;0.7;0.7;243700
UNGA;Unga Group Ltd;39.25;39.25;39.25;39.25;-
SCOM;Safaricom Plc;28.25;29.25;28.75;28.25;3960900
FAHR;Stanlib Fahari Income-REIT;10.6;11.0;10.65;10.6;159000
GLD;Barclays NewGold ETF;1220.0;1220.0;1220.0;1220.0;-
^FNK15;FTSE NSE Kenya 15 Index;214.06;216.42;214.24;214.3;-
^FNK25;FTSE NSE Kenya 25 Index;221.77;225.16;222.79;221.8;-
^N20I;NSE 20-Share Index;3290.4;3290.4;3290.4;3326.78;-
^N25I;NSE 25-Share Index;4413.31;4413.31;4413.31;4406.09;-
^NASI;NSE All-Share Index;172.22;172.22;172.22;171.06;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1984.77;1984.77;1984.77;1983.81;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1697.85;1697.85;1697.85;1702.1;-
;;;;;;
