Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20081201;130.0;135.0;130.0;135.0;411600
20081202;128.0;134.0;129.0;130.0;38100
20081203;129.0;130.0;129.0;129.0;107600
20081204;129.0;134.0;129.0;129.0;311100
20081205;129.0;131.0;130.0;129.0;31800
20081208;131.0;138.0;131.0;130.0;50800
20081209;132.0;140.0;133.0;131.0;50600
20081210;135.0;140.0;135.0;133.0;242500
20081211;137.0;140.0;137.0;135.0;170600
20081215;140.0;145.0;142.0;137.0;13900
20081216;143.0;147.0;145.0;142.0;15400
20081217;143.0;147.0;143.0;145.0;164000
20081218;140.0;146.0;142.0;143.0;170900
20081219;138.0;150.0;138.0;142.0;64900
20081222;135.0;144.0;142.0;138.0;14600
20081223;140.0;145.0;142.0;142.0;37900
20081224;142.0;145.0;143.0;142.0;4000
20081229;143.0;145.0;144.0;143.0;5500
20081230;140.0;145.0;142.0;144.0;16400
20081231;144.0;146.0;144.0;142.0;190800
