Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;9.9;9.9;9.9;9.9;-
KUKZ;Kakuzi Plc;321.75;321.75;321.75;321.75;-
KAPC;Kapchorua Tea Kenya Plc;79.0;79.0;79.0;79.0;-
LIMT;Limuru Tea Plc;385.0;385.0;385.0;385.0;-
SASN;Sasini Plc;16.0;17.0;16.15;15.9;600
WTK;Williamson Tea Kenya Plc;121.0;122.0;121.0;132.0;8200
CGEN;Car and General (K) Ltd;22.7;22.7;22.7;20.65;500
ABSA;ABSA Bank Kenya Plc;9.84;9.9;9.88;9.86;3998000
BKG;BK Group Plc;19.1;19.1;19.1;19.1;-
COOP;Co-operative Bank of Kenya Ltd;12.5;12.8;12.75;12.3;77800
DTK;Diamond Trust Bank Kenya Ltd;69.0;74.0;69.0;74.0;69500
EQTY;Equity Group Holdings Plc;35.0;35.5;35.25;34.95;1619900
HFCK;HF Group Ltd;3.93;4.2;3.93;3.99;255800
IMH;I & M Holdings Plc;50.0;55.0;51.25;50.0;600
KCB;KCB Group Plc;35.95;36.5;36.0;35.95;761600
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;27.5;28.4;28.0;27.5;71500
SBIC;Stanbic Holdings Plc;81.25;81.25;81.25;81.25;-
SCBK;Standard Chartered Bank Kenya Ltd;165.0;169.0;168.0;168.5;19800
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.98;1.05;1.02;1.08;12000
XPRS;Express Kenya Plc;5.1;5.1;5.1;5.1;-
KQ;Kenya Airways Plc;2.7;3.0;2.85;2.79;245100
LKL;Longhorn Publishers Plc;4.79;4.98;4.82;4.97;3600
NBV;Nairobi Business Ventures Ltd;0.6;0.66;0.6;0.6;29900
NMG;Nation Media Group Plc;15.35;16.8;15.7;15.8;53600
SMER;Sameer Africa Plc;3.4;3.4;3.4;3.25;10000
SGL;Standard Group Plc;21.6;21.6;21.6;21.6;-
TPSE;TPS Eastern Africa (Serena) Ltd;16.15;16.15;16.15;15.5;700
UCHM;Uchumi Supermarket Plc;0.3;0.33;0.31;0.3;58200
SCAN;WPP ScanGroup Plc;16.9;17.5;17.05;17.0;5000
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;34.4;38.0;37.3;38.0;80600
CRWN;Crown Paints Kenya Plc;48.7;48.7;48.7;48.7;-
CABL;East African Cables Ltd;1.88;1.9;1.88;1.89;24000
PORT;East African Portland Cement Ltd;14.25;14.25;14.25;14.25;-
KEGN;Kenya Electricity Generating Company Plc;4.85;4.97;4.9;4.94;1391100
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.97;2.15;2.01;2.18;1529000
TOTL;Total Kenya Ltd;25.0;27.35;25.15;24.95;11100
UMME;Umeme Ltd;8.2;8.6;8.32;8.4;8400
BRIT;Britam Holdings Plc;8.66;9.5;8.7;9.62;21100
CIC;CIC Insurance Group Ltd;2.3;2.4;2.35;2.31;44900
JUB;Jubilee Holdings Ltd;250.0;251.0;250.0;250.5;17800
KNRE;Kenya Re-Insurance Corporation Ltd;2.3;2.32;2.3;2.31;84200
LBTY;Liberty Kenya Holdings Ltd;8.0;8.0;8.0;8.0;5100
SLAM;Sanlam Kenya Plc;14.0;14.2;14.0;14.4;3600
CTUM;Centum Investment Company Plc;26.5;27.55;27.05;27.35;67700
HAFR;Home Afrika Ltd;0.48;0.49;0.49;0.45;230400
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.45;2.45;2.45;2.28;100
TCL;Trans-Century Plc;1.6;1.75;1.63;1.62;15300
NSE;Nairobi Securities Exchange Plc;7.8;7.88;7.8;7.86;80200
BOC;BOC Kenya Plc;57.75;57.75;57.75;57.75;-
BAT;British American Tobacco Kenya Plc;320.0;320.0;320.0;320.0;2100
CARB;Carbacid Investments Plc;9.0;9.0;9.0;9.0;20800
EABL;East African Breweries Ltd;170.0;175.0;171.75;170.0;497400
FTGH;Flame Tree Group Holdings Ltd;1.4;1.68;1.49;1.54;47400
ORCH;Kenya Orchards Ltd;12.25;12.25;12.25;12.25;-
UNGA;Unga Group Ltd;29.45;29.45;29.45;29.45;-
SCOM;Safaricom Plc;30.65;31.0;30.95;30.95;5444600
FAHR;Stanlib Fahari Income-REIT;5.98;6.0;6.0;6.0;52200
GLD;ABSA NewGold ETF;1750.0;1750.0;1750.0;1765.0;300
^FNK15;FTSE NSE Kenya 15 Index;176.32;178.2;177.47;176.37;-
^FNK25;FTSE NSE Kenya 25 Index;189.09;191.15;190.09;189.67;-
^N20I;NSE 20-Share Index;2004.36;2004.36;2004.36;2025.55;-
^N25I;NSE 25-Share Index;3340.23;3340.23;3340.23;3327.14;-
^NASI;NSE All-Share Index;144.9;144.9;144.9;144.74;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1722.86;1722.86;1722.86;1715.37;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1395.47;1395.47;1395.47;1387.45;-
;;;;;;
