Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;8.24;8.24;8.24;8.24;-
KUKZ;Kakuzi Plc;321.0;321.0;321.0;320.5;100
KAPC;Kapchorua Tea Kenya Plc;79.0;79.0;79.0;79.0;-
LIMT;Limuru Tea Plc;385.0;385.0;385.0;385.0;-
SASN;Sasini Plc;15.1;16.5;15.65;16.75;1300
WTK;Williamson Tea Kenya Plc;124.0;124.0;124.0;120.0;200
CGEN;Car and General (K) Ltd;21.15;21.15;21.15;21.15;-
ABSA;ABSA Bank Kenya Plc;10.75;11.0;10.8;10.8;2243000
BKG;BK Group Plc;18.0;18.0;18.0;18.0;-
COOP;Co-operative Bank of Kenya Ltd;12.0;12.6;12.35;12.35;84100
DTK;Diamond Trust Bank Kenya Ltd;71.25;71.75;71.25;71.25;27400
EQTY;Equity Group Holdings Plc;34.9;35.6;35.05;35.25;2250900
HFCK;HF Group Ltd;3.75;4.0;3.92;3.99;19400
IMH;I & M Holdings Plc;46.0;46.0;46.0;47.35;9300
KCB;KCB Group Plc;35.2;35.5;35.35;35.45;1611100
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;26.5;28.85;26.9;27.0;268900
SBIC;Stanbic Holdings Plc;84.0;84.0;84.0;85.0;4700
SCBK;Standard Chartered Bank Kenya Ltd;165.0;175.0;166.75;166.0;2000
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.1;1.1;1.1;1.0;1600
XPRS;Express Kenya Plc;5.8;5.8;5.8;5.64;100
KQ;Kenya Airways Plc;1.99;2.0;1.99;2.21;375600
LKL;Longhorn Publishers Plc;4.75;4.95;4.9;4.83;3600
NBV;Nairobi Business Ventures Ltd;0.59;0.6;0.6;0.59;7100
NMG;Nation Media Group Plc;18.55;19.0;18.85;18.6;20600
SMER;Sameer Africa Plc;2.7;2.7;2.7;2.92;700
SGL;Standard Group Plc;19.0;19.0;19.0;19.0;-
TPSE;TPS Eastern Africa (Serena) Ltd;12.9;13.5;13.2;12.9;20400
UCHM;Uchumi Supermarket Plc;0.32;0.33;0.33;0.3;102500
SCAN;WPP ScanGroup Plc;16.0;18.0;16.5;17.25;1600
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;43.5;45.0;44.0;44.0;500
CRWN;Crown Paints Kenya Plc;49.5;49.5;49.5;49.5;400
CABL;East African Cables Ltd;1.79;1.8;1.79;1.74;9500
PORT;East African Portland Cement Ltd;14.25;14.25;14.25;14.25;-
KEGN;Kenya Electricity Generating Company Plc;4.8;4.9;4.85;4.83;27600
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.65;1.92;1.74;1.75;3578400
TOTL;Total Kenya Ltd;23.7;25.2;24.1;24.0;11200
UMME;Umeme Ltd;7.9;7.9;7.9;7.2;100
BRIT;Britam Holdings Plc;6.5;7.18;6.6;6.6;210100
CIC;CIC Insurance Group Ltd;2.35;2.45;2.4;2.45;240400
JUB;Jubilee Holdings Ltd;251.0;255.0;252.5;250.0;25500
KNRE;Kenya Re-Insurance Corporation Ltd;2.3;2.4;2.35;2.37;179300
LBTY;Liberty Kenya Holdings Ltd;8.3;8.3;8.3;8.2;1000
SLAM;Sanlam Kenya Plc;16.0;16.0;16.0;16.0;-
CTUM;Centum Investment Company Plc;23.5;24.6;24.0;23.05;7800
HAFR;Home Afrika Ltd;0.45;0.5;0.47;0.5;100600
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.3;2.3;2.3;2.3;200
TCL;Trans-Century Plc;1.5;1.68;1.52;1.53;36600
NSE;Nairobi Securities Exchange Plc;7.2;7.8;7.3;7.9;113500
BOC;BOC Kenya Plc;58.25;58.25;58.25;58.25;-
BAT;British American Tobacco Kenya Plc;320.0;320.0;320.0;319.5;700
CARB;Carbacid Investments Plc;9.0;9.0;9.0;9.0;-
EABL;East African Breweries Ltd;160.5;170.0;163.75;162.0;188100
FTGH;Flame Tree Group Holdings Ltd;1.25;1.28;1.26;1.17;93900
ORCH;Kenya Orchards Ltd;12.25;12.25;12.25;12.25;-
UNGA;Unga Group Ltd;27.4;27.4;27.4;27.4;600
SCOM;Safaricom Plc;28.2;29.0;28.75;28.55;13297400
FAHR;Stanlib Fahari Income-REIT;6.0;6.92;6.08;6.3;36100
GLD;ABSA NewGold ETF;1775.0;1775.0;1775.0;1760.0;100
^FNK15;FTSE NSE Kenya 15 Index;170.98;174.23;171.72;171.16;-
^FNK25;FTSE NSE Kenya 25 Index;180.96;183.54;181.91;181.35;-
^N20I;NSE 20-Share Index;1931.29;1931.29;1931.29;1948.08;-
^N25I;NSE 25-Share Index;3202.28;3202.28;3202.28;3203.94;-
^NASI;NSE All-Share Index;137.6;137.6;137.6;137.13;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1669.42;1669.42;1669.42;1666.51;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1350.28;1350.28;1350.28;1343.51;-
;;;;;;
