Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
KUKZ;Kakuzi;39.0;39.0;39.0;39.75;2000
SASN;Sasini Tea and Coffee Ltd;15.0;15.5;15.15;15.3;9700
ABSA;ABSA Bank Kenya Plc;72.0;73.0;72.5;73.0;63200
DTK;Diamond Trust Bank Kenya Ltd;95.0;96.0;95.0;95.0;1400
EQTY;Equity Group Holdings Ltd;295.0;310.0;301.0;296.0;145400
HFCK;HF Group Ltd;31.0;34.75;33.8;33.7;53200
KCB;KCB Group Plc;31.75;33.0;32.0;32.0;1379600
NBK;National Bank of Kenya Ltd;61.0;65.0;63.0;64.5;110600
NCBA;NCBA Group Plc;63.0;64.0;63.75;63.25;36900
SBIC;Stanbic Holdings Plc;119.0;124.0;120.0;117.0;34600
SCBK;Standard Chartered Bank Kenya Ltd;219.0;230.0;221.5;219.5;13900
EVRD;Eveready East Africa Ltd;6.35;7.7;7.05;7.05;468200
XPRS;Express Ltd;21.0;21.0;21.0;20.75;200
KQ;Kenya Airways Plc;50.0;52.0;51.0;51.0;211300
NMG;Nation Media Group Plc;340.0;345.0;341.0;341.0;7700
SMER;Sameer Africa Plc;10.9;11.4;11.1;11.3;54500
SGL;Standard Group Ltd;58.0;61.0;58.0;59.5;41800
TPSE;TPS Eastern Africa (Serena) Ltd;74.5;76.0;75.0;75.0;16600
SCAN;WPP ScanGroup Plc;34.0;34.75;34.5;34.75;124500
ARM;ARM Cement Ltd;106.0;115.0;108.0;106.0;7400
BAMB;Bamburi Cement Ltd;195.0;198.0;195.0;195.0;3700
CRWN;Crown Berger Ltd;46.75;46.75;46.75;45.75;27600
CABL;East African Cables Ltd;43.25;44.0;43.75;44.0;127700
KENO;KenolKobil Ltd;94.0;94.0;94.0;90.0;1000
KEGN;Kenya Electricity Generating Company Plc;26.0;27.25;26.5;27.5;1019400
KPLC;Kenya Power and Lighting Ltd;221.0;240.0;232.0;234.0;20700
TOTL;Total Kenya Ltd;31.0;31.5;31.0;31.75;8100
JUB;Jubilee Holdings Ltd;185.0;195.0;193.0;195.0;1200
KNRE;Kenya Re-Insurance Corporation Ltd;17.0;18.5;17.9;18.2;927900
CTUM;Centum Investment Company Ltd;27.0;29.25;28.4;28.9;744300
OCH;Olympia Capital Holdings Ltd;15.0;16.0;15.4;15.45;38200
BAT;BAT Kenya Plc;160.0;162.0;161.0;162.0;1900
EABL;East African Breweries Ltd;212.0;220.0;216.0;216.0;58700
MSC;Mumias Sugar Company Ltd;13.0;13.85;13.5;13.6;1825500
UNGA;Unga Group Ltd;14.0;14.9;14.6;14.25;19300
SCOM;Safaricom Plc;6.95;8.0;7.35;219.5;416383100
^N20I;NSE 20-Share Index;5445.67;5445.67;5445.67;5477.7;-
^NASI;NSE All-Share Index;116.24;116.24;116.24;115.2;-
;;;;;;
