Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
KUKZ;Kakuzi;39.0;40.0;39.25;39.25;8000
SASN;Sasini Tea and Coffee Ltd;14.7;15.5;15.2;15.1;51300
CGEN;Car and General (K) Ltd;51.0;51.0;51.0;51.0;300
ABSA;ABSA Bank Kenya Plc;72.0;73.0;72.0;72.0;164200
DTK;Diamond Trust Bank Kenya Ltd;94.5;96.5;95.5;95.0;149700
EQTY;Equity Group Holdings Ltd;289.0;300.0;292.0;292.0;124500
HFCK;HF Group Ltd;33.0;35.5;34.55;33.95;172400
KCB;KCB Group Plc;31.0;32.0;31.25;31.5;317100
NBK;National Bank of Kenya Ltd;58.5;60.0;59.5;58.5;65400
NCBA;NCBA Group Plc;61.0;63.5;62.5;63.0;40500
SBIC;Stanbic Holdings Plc;117.0;120.0;119.0;119.0;44300
SCBK;Standard Chartered Bank Kenya Ltd;215.0;221.0;219.5;218.5;33600
EVRD;Eveready East Africa Ltd;6.0;6.5;6.1;6.55;318200
XPRS;Express Ltd;19.1;20.0;19.6;20.5;15500
KQ;Kenya Airways Plc;49.0;52.0;50.0;51.0;174000
NMG;Nation Media Group Plc;340.0;350.0;340.0;341.0;14200
SMER;Sameer Africa Plc;10.2;10.9;10.5;10.25;35900
SGL;Standard Group Ltd;58.0;60.5;58.0;58.0;24500
TPSE;TPS Eastern Africa (Serena) Ltd;71.5;74.0;72.0;73.5;3600
SCAN;WPP ScanGroup Plc;32.25;34.0;33.25;34.0;66400
ARM;ARM Cement Ltd;105.0;113.0;110.0;109.0;16200
BAMB;Bamburi Cement Ltd;195.0;196.0;195.0;195.0;74600
CABL;East African Cables Ltd;42.0;43.5;42.75;42.25;45200
KENO;KenolKobil Ltd;90.0;92.0;91.0;92.0;2900
KEGN;Kenya Electricity Generating Company Plc;25.25;26.25;25.75;26.0;279300
KPLC;Kenya Power and Lighting Ltd;218.0;232.0;228.0;221.0;6300
TOTL;Total Kenya Ltd;29.5;32.5;30.25;31.0;50900
JUB;Jubilee Holdings Ltd;190.0;194.0;190.0;189.0;1500
KNRE;Kenya Re-Insurance Corporation Ltd;16.5;17.5;17.1;17.05;462600
SLAM;Sanlam Kenya Plc;70.0;75.0;70.0;73.0;203000
CTUM;Centum Investment Company Ltd;28.0;28.75;28.45;28.25;145400
OCH;Olympia Capital Holdings Ltd;15.0;15.5;15.1;15.2;58700
BAT;BAT Kenya Plc;160.0;162.0;160.0;160.0;2800
EABL;East African Breweries Ltd;202.0;209.0;204.0;207.0;233000
MSC;Mumias Sugar Company Ltd;12.7;13.5;13.2;13.0;2599300
UNGA;Unga Group Ltd;13.65;14.5;14.05;14.45;10600
SCOM;Safaricom Plc;6.9;7.1;6.95;6.95;183494800
^N20I;NSE 20-Share Index;5309.08;5309.08;5309.08;5334.5;-
^NASI;NSE All-Share Index;111.77;111.77;111.77;111.86;-
;;;;;;
