Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090901;120.0;122.0;120.0;120.0;12000
20090902;124.0;130.0;128.0;120.0;2600
20090903;125.0;130.0;125.0;128.0;23800
20090904;127.0;130.0;129.0;125.0;3700
20090907;126.0;129.0;127.0;129.0;1000
20090908;126.0;129.0;127.0;127.0;1000
20090909;125.0;129.0;126.0;127.0;4600
20090910;120.0;120.0;120.0;126.0;3400
20090911;125.0;126.0;125.0;120.0;400
20090914;120.0;125.0;122.0;125.0;6100
20090915;125.0;125.0;125.0;122.0;100
20090916;121.0;125.0;124.0;125.0;2400
20090917;120.0;126.0;121.0;124.0;3400
20090918;123.0;127.0;124.0;121.0;60000
20090921;123.0;127.0;124.0;121.0;60000
20090922;120.0;125.0;122.0;124.0;221400
20090923;120.0;125.0;120.0;122.0;124700
20090924;120.0;124.0;120.0;120.0;107900
20090925;123.0;124.0;123.0;120.0;1300
20090928;124.0;125.0;124.0;123.0;2800
20090929;120.0;125.0;120.0;124.0;4000
20090930;120.0;124.0;122.0;120.0;6500
