Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090901;67.94;67.94;67.94;67.79;-
20090902;69.05;69.05;69.05;67.94;-
20090903;69.42;69.42;69.42;69.05;-
20090904;69.14;69.14;69.14;69.42;-
20090907;69.91;69.91;69.91;69.14;-
20090908;68.44;68.44;68.44;69.91;-
20090909;68.34;68.34;68.34;68.44;-
20090910;67.87;67.87;67.87;68.34;-
20090911;68.1;68.1;68.1;67.87;-
20090914;68.33;68.33;68.33;68.1;-
20090915;68.13;68.13;68.13;68.33;-
20090916;68.26;68.26;68.26;68.13;-
20090917;68.15;68.15;68.15;68.26;-
20090918;67.95;67.95;67.95;68.15;-
20090921;67.95;67.95;67.95;68.15;-
20090922;67.57;67.57;67.57;67.95;-
20090923;67.81;67.81;67.81;67.57;-
20090924;68.14;68.14;68.14;67.81;-
20090925;67.62;67.62;67.62;68.14;-
20090928;67.39;67.39;67.39;67.62;-
20090929;67.21;67.21;67.21;67.39;-
20090930;66.73;66.73;66.73;67.21;-
