Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20180301;8.8;9.0;8.85;8.95;46400
20180302;8.5;8.9;8.5;8.85;515400
20180305;8.4;8.7;8.5;8.5;259200
20180306;8.4;8.8;8.45;8.5;161900
20180307;8.5;8.6;8.55;8.45;755400
20180308;8.6;8.8;8.6;8.55;241300
20180309;8.6;8.8;8.65;8.6;243200
20180312;8.6;8.85;8.7;8.65;262800
20180313;8.7;9.0;8.85;8.7;518900
20180314;8.8;8.95;8.8;8.85;249800
20180315;8.85;9.2;8.95;8.8;4585300
20180316;8.9;9.2;8.95;8.95;106100
20180319;8.9;9.1;9.0;8.95;743800
20180320;9.0;9.15;9.1;9.0;770100
20180321;9.0;9.25;9.1;9.1;225700
20180322;9.0;9.2;9.1;9.1;250400
20180323;8.95;9.2;9.0;9.1;1558600
20180326;8.95;9.1;9.0;9.0;3962100
20180327;8.95;9.1;9.0;9.0;194800
20180328;9.0;9.2;9.05;9.0;242500
20180329;9.0;9.2;9.05;9.05;167400
