20180301;37.25;38.5;37.25;36.75;1.34M
20180302;36.75;37.5;37.0;37.25;372600
20180305;36.25;37.5;36.5;37.0;65900
20180306;37.0;38.0;37.25;36.5;253900
20180307;37.5;39.5;38.0;37.25;1.88M
20180308;37.5;38.5;37.75;38.0;536900
20180309;37.5;38.0;37.5;37.75;250800
20180312;37.5;38.0;37.5;37.5;188100
20180313;37.5;38.0;37.5;37.5;306400
20180314;36.75;37.75;36.75;37.5;1.80M
20180315;36.75;37.75;36.75;36.75;475600
20180316;36.75;38.0;37.25;36.75;1.02M
20180319;37.75;39.75;38.25;37.25;363100
20180320;38.5;40.0;38.75;38.25;173900
20180321;38.75;39.5;38.75;38.75;322600
20180322;39.75;42.5;40.5;38.75;1.31M
20180323;40.25;41.5;41.25;40.5;520600
20180326;41.5;42.0;41.75;41.25;721300
20180327;41.0;41.75;41.25;41.75;1.09M
20180328;41.0;41.75;41.25;41.25;128600
20180329;41.25;41.5;41.25;41.25;274700
