Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20220103;4.66;4.66;4.66;4.66;-
20220104;4.66;4.66;4.66;4.66;-
20220105;4.66;4.66;4.66;4.66;-
20220106;4.66;4.66;4.66;4.66;-
20220107;4.66;4.66;4.66;4.66;-
20220110;4.66;4.66;4.66;4.66;-
20220111;4.66;4.66;4.66;4.66;-
20220112;4.66;4.66;4.66;4.66;-
20220113;4.66;4.66;4.66;4.66;-
20220114;4.66;4.66;4.66;4.66;-
20220117;4.66;4.66;4.66;4.66;-
20220118;4.66;4.66;4.66;4.66;-
20220119;4.66;4.66;4.66;4.66;-
20220120;4.66;4.66;4.66;4.66;-
20220121;4.66;4.66;4.66;4.66;-
20220124;4.66;4.66;4.66;4.66;-
20220125;4.66;4.66;4.66;4.66;-
20220126;4.66;4.66;4.66;4.66;-
20220127;4.66;4.66;4.66;4.66;-
20220128;4.66;4.66;4.66;4.66;-
20220131;4.66;4.66;4.66;4.66;-
