Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210301;39.5;39.5;39.5;39.5;100
20210302;39.5;39.5;39.5;39.5;300
20210303;39.5;39.5;39.5;39.5;100
20210304;39.5;39.5;39.5;39.5;500
20210305;39.0;39.5;39.4;39.5;6000
20210308;39.0;39.5;39.3;39.4;900
20210309;39.0;39.0;39.0;39.3;4300
20210310;39.5;40.0;39.7;39.0;17800
20210311;39.7;39.7;39.7;39.7;-
20210312;39.7;39.7;39.7;39.7;-
20210315;39.7;39.7;39.7;39.7;-
20210316;39.0;41.0;39.5;39.7;5400
20210317;39.5;39.5;39.5;39.5;-
20210318;41.0;41.0;41.0;39.5;100
20210319;39.0;39.0;39.0;41.0;100
20210322;39.0;39.0;39.0;39.0;100
20210323;40.5;40.5;40.5;39.0;1000
20210324;40.5;40.5;40.5;40.5;-
20210325;40.5;40.5;40.5;40.5;-
20210326;39.3;39.3;39.3;40.5;100
20210329;39.35;39.4;39.35;39.3;2500
20210330;39.35;39.35;39.35;39.35;-
20210331;39.0;43.0;41.9;39.35;2000
