Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120402;7.45;7.7;7.58;7.44;34500
20120403;7.45;7.7;7.6;7.58;18400
20120404;7.45;7.55;7.48;7.6;10300
20120405;7.45;7.6;7.5;7.48;12000
20120410;7.4;7.65;7.46;7.5;30300
20120411;7.3;7.7;7.42;7.46;9300
20120412;7.4;7.7;7.58;7.42;73100
20120413;7.55;7.7;7.56;7.58;11100
20120416;7.5;7.7;7.56;7.56;64400
20120417;7.55;7.65;7.62;7.56;12700
20120418;7.65;8.0;7.88;7.62;30200
20120419;7.7;8.0;7.92;7.88;15500
20120420;8.0;8.25;8.02;7.92;9700
20120423;8.0;8.0;8.0;8.02;-
20120424;8.0;8.0;8.0;8.02;-
20120425;9.3;9.95;9.8;8.0;104000
20120426;9.7;9.95;9.74;9.8;474500
20120427;9.7;9.8;9.74;9.74;233300
20120430;9.7;10.0;9.76;9.74;26800
