Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20140801;2.4;2.6;2.45;2.4;2603300
20140804;2.4;2.55;2.45;2.45;812200
20140805;2.45;2.5;2.45;2.45;1044600
20140806;2.4;2.5;2.4;2.45;830500
20140807;2.4;2.5;2.4;2.4;869200
20140808;2.35;2.5;2.35;2.4;535200
20140811;2.4;2.5;2.4;2.35;345900
20140812;2.35;2.4;2.35;2.4;591000
20140813;2.25;2.4;2.3;2.35;919100
20140814;2.25;2.4;2.25;2.3;650700
20140815;2.2;2.4;2.25;2.25;1211900
20140818;2.15;2.45;2.2;2.25;1129900
20140819;2.1;2.25;2.15;2.2;1778900
20140820;2.0;2.2;2.05;2.15;1709000
20140821;2.1;2.25;2.2;2.05;4953400
20140822;2.2;2.4;2.35;2.2;1958600
20140825;2.3;2.4;2.35;2.35;1596500
20140826;2.25;2.4;2.3;2.35;1994800
20140827;2.3;2.4;2.3;2.3;1447400
20140828;2.25;2.4;2.25;2.3;1307900
20140829;2.25;2.35;2.3;2.25;646400
