Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20140801;23.25;24.0;23.5;23.5;1843600
20140804;22.75;23.5;23.0;23.5;356500
20140805;23.25;24.0;23.75;23.0;630300
20140806;23.75;25.0;24.25;23.75;501800
20140807;24.0;25.75;24.75;24.25;975000
20140808;24.75;25.75;25.0;24.75;688800
20140811;24.5;25.0;24.75;25.0;394300
20140812;24.25;25.0;24.5;24.75;430500
20140813;24.0;24.75;24.25;24.5;226800
20140814;24.0;24.75;24.25;24.25;340400
20140815;23.0;24.5;24.0;24.25;165200
20140818;23.5;24.25;23.75;24.0;148900
20140819;23.25;24.0;23.5;23.75;278100
20140820;23.5;23.75;23.5;23.5;604900
20140821;23.5;24.0;23.75;23.5;212300
20140822;23.75;24.0;23.75;23.75;338400
20140825;23.75;24.5;24.25;23.75;353000
20140826;24.0;24.5;24.0;24.25;154800
20140827;24.25;25.0;24.5;24.0;235600
20140828;24.0;25.0;24.25;24.5;895000
20140829;24.25;25.0;24.5;24.25;513900
