Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20140801;20.0;20.25;20.0;19.0;1000
20140804;18.0;20.0;18.75;20.0;1600
20140805;18.75;18.75;18.75;18.75;-
20140806;20.0;20.25;20.0;18.75;600
20140807;20.0;20.0;20.0;20.0;-
20140808;18.0;20.0;18.0;20.0;44200
20140811;18.0;18.0;18.0;18.0;200
20140812;18.0;18.0;18.0;18.0;-
20140813;18.0;18.0;18.0;18.0;-
20140814;18.0;18.0;18.0;18.0;-
20140815;18.0;18.0;18.0;18.0;-
20140818;18.0;18.0;18.0;18.0;1300
20140819;18.0;18.0;18.0;18.0;-
20140820;19.8;19.8;19.8;18.0;500
20140821;19.0;19.0;19.0;19.8;5400
20140822;19.0;19.0;19.0;19.0;100
20140825;19.8;19.8;19.8;19.0;2100
20140826;19.8;19.8;19.8;19.8;300
20140827;19.8;19.8;19.8;19.8;100
20140828;19.8;19.8;19.8;19.8;15000
20140829;19.8;19.8;19.8;19.8;-
