20100301,51.5,51.5,51.5,11500
20100302,53.5,56.5,55.5,16100
20100303,50.0,57.0,50.5,16000
20100304,53.5,55.5,54.0,6200
20100305,54.0,59.0,58.5,141800
20100308,60.0,63.0,60.0,3300
20100309,63.0,66.0,65.5,13100
20100310,70.0,72.0,71.5,7900
20100311,72.0,78.5,78.0,16800
20100312,80.0,89.0,86.5,16300
20100315,85.0,92.0,88.0,26200
20100316,92.0,96.5,95.0,79400
20100317,85.5,104.0,94.0,23400
20100318,85.0,85.0,85.0,15300
20100319,80.0,85.0,80.0,12500
20100322,75.0,81.0,79.5,73300
20100323,79.0,87.0,82.0,137400
20100324,77.0,85.0,81.0,433000
20100325,77.0,82.5,81.0,18300
20100326,81.0,81.0,81.0,200
20100329,80.0,81.0,80.5,200
20100330,72.5,75.0,72.5,25600
20100331,79.0,79.0,79.0,1000
