20161003,9.0,10.45,9.35,800
20161004,9.35,9.35,9.35,-
20161005,8.45,9.5,8.85,3500
20161006,8.55,8.55,8.55,100
20161007,8.55,8.55,8.55,-
20161010,7.7,7.75,7.7,3700
20161011,7.05,8.0,7.7,5300
20161012,7.0,7.0,7.0,4500
20161013,6.3,6.3,6.3,100
20161014,6.3,6.3,6.3,-
20161017,6.3,6.3,6.3,-
20161018,6.9,6.9,6.9,700
20161019,6.95,7.0,6.95,600
20161021,6.3,6.3,6.3,2500
20161024,5.7,5.7,5.7,900
20161025,6.25,6.25,6.25,9800
20161026,5.7,6.35,6.05,509400
20161027,6.05,6.05,6.05,-
20161028,5.45,5.5,5.45,217400
20161031,5.45,5.45,5.45,-
