Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20190102;1.85;1.9;1.86;1.85;3000
20190103;1.85;2.0;1.95;1.86;4700
20190104;2.0;2.0;2.0;1.95;8200
20190107;2.1;2.1;2.1;2.0;23500
20190108;2.0;2.0;2.0;2.1;1000
20190109;1.95;2.05;1.99;2.0;1200
20190110;2.0;2.0;2.0;1.99;700
20190111;2.0;2.0;2.0;2.0;1500
20190114;1.95;2.0;1.98;2.0;900
20190115;1.85;2.1;1.95;1.98;19500
20190116;1.87;2.05;2.01;1.95;2800
20190117;2.04;2.04;2.04;2.01;3600
20190118;2.04;2.05;2.04;2.04;2300
20190121;2.03;2.05;2.04;2.04;2500
20190122;2.0;2.0;2.0;2.04;5300
20190123;2.0;2.05;2.01;2.0;28100
20190124;2.0;2.01;2.01;2.01;6100
20190125;2.0;2.02;2.01;2.01;1900
20190128;2.0;2.05;2.0;2.01;13700
20190129;2.0;2.2;2.1;2.0;5100
20190130;2.02;2.02;2.02;2.1;700
20190131;2.02;2.1;2.09;2.02;4700
