Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;22.0;22.0;22.0;22.0;800
KUKZ;Kakuzi;315.0;315.0;315.0;308.0;100
KAPC;Kapchorua Tea Kenya Plc;79.0;79.0;79.0;79.0;-
LIMT;Limuru Tea Plc;550.0;550.0;550.0;550.0;-
SASN;Sasini Tea and Coffee Ltd;26.5;27.0;26.5;27.75;3400
WTK;Williamson Tea Kenya Plc;175.0;175.0;175.0;177.0;200
CGEN;Car and General (K) Ltd;18.0;18.0;18.0;18.0;-
ABSA;ABSA Bank Kenya Plc;7.8;7.9;7.8;7.8;381800
COOP;Co-operative Bank of Kenya Ltd;13.95;14.2;14.0;14.05;590700
DTK;Diamond Trust Bank Kenya Ltd;120.0;120.0;120.0;120.0;8000
EQTY;Equity Group Holdings Ltd;31.0;34.0;32.75;32.0;2603200
HFCK;HF Group Ltd;10.35;10.8;10.4;10.65;138300
IMH;I & M Holdings Plc;90.0;90.0;90.0;90.0;3500
KCB;KCB Group Plc;33.0;34.0;33.0;33.0;13169700
NBK;National Bank of Kenya Ltd;5.95;6.0;5.95;5.95;18200
NCBA;NCBA Group Plc;28.0;30.0;28.75;29.95;14300
SBIC;Stanbic Holdings Plc;58.0;62.0;58.0;62.0;1077400
SCBK;Standard Chartered Bank Kenya Ltd;208.0;214.0;209.75;210.5;3800
DCON;Deacons (East Africa) Plc;4.4;4.45;4.4;4.45;1600
EVRD;Eveready East Africa Ltd;2.75;2.95;2.85;2.75;500
XPRS;Express Ltd;3.2;3.2;3.2;3.2;-
KQ;Kenya Airways Plc;5.95;6.2;6.0;5.95;69300
LKL;Longhorn Publishers Plc;4.4;4.65;4.45;4.6;17800
NBV;Nairobi Business Ventures Ltd;7.45;8.25;8.05;8.0;400
NMG;Nation Media Group Plc;85.0;91.0;89.5;89.0;54200
SMER;Sameer Africa Plc;2.65;2.7;2.65;2.85;8500
SGL;Standard Group Ltd;19.7;21.5;21.25;19.95;1900
TPSE;TPS Eastern Africa (Serena) Ltd;23.5;23.5;23.5;23.75;100
UCHM;Uchumi Supermarket Ltd;2.75;2.95;2.85;2.8;43000
SCAN;WPP ScanGroup Plc;18.0;18.9;18.0;18.0;2200
ARM;ARM Cement Ltd;20.0;21.0;20.0;19.9;368600
BAMB;Bamburi Cement Ltd;163.0;165.0;163.0;162.0;32900
CRWN;Crown Berger Ltd;44.25;44.25;44.25;44.25;-
CABL;East African Cables Ltd;5.7;6.0;5.95;6.0;1900
PORT;East African Portland Cement Ltd;20.0;22.0;21.25;22.0;1600
KENO;KenolKobil Ltd;12.6;12.8;12.7;12.5;45700
KEGN;Kenya Electricity Generating Company Plc;6.5;6.6;6.55;6.5;117500
KPLC;Kenya Power and Lighting Ltd;6.3;6.95;6.7;6.5;19200
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;21.5;22.0;21.75;21.5;39400
UMME;Umeme Ltd;16.9;16.9;16.9;16.9;-
BRIT;Britam Holdings Ltd;9.8;10.1;9.95;10.05;167700
CIC;CIC Insurance Group Ltd;3.45;3.55;3.45;3.45;186100
JUB;Jubilee Holdings Ltd;468.0;468.0;468.0;468.0;-
KNRE;Kenya Re-Insurance Corporation Ltd;18.0;20.0;19.15;18.2;38300
LBTY;Liberty Kenya Holdings Ltd;11.9;11.9;11.9;11.5;200
SLAM;Sanlam Kenya Plc;25.0;25.0;25.0;25.0;4600
CTUM;Centum Investment Company Ltd;34.0;34.75;34.05;33.8;70300
HAFR;Home Afrika Ltd;0.85;0.9;0.85;0.9;7200
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.35;2.4;2.35;2.25;13000
TCL;Trans-Century Ltd;7.3;7.7;7.65;6.95;16900
NSE;Nairobi Securities Exchange Plc;12.65;13.0;12.75;12.65;130600
BAT;BAT Kenya Plc;840.0;850.0;849.0;824.0;24000
BOC;BOC Kenya Plc;90.0;90.0;90.0;90.0;100
CARB;Carbacid Investments Plc;13.4;13.4;13.4;13.6;100
EABL;East African Breweries Ltd;235.0;245.0;239.0;235.0;1600
FTGH;Flame Tree Group Holdings Ltd;4.65;5.0;4.7;4.65;7700
ORCH;Kenya Orchards Ltd;95.0;95.0;95.0;95.0;-
MSC;Mumias Sugar Company Ltd;0.9;0.95;0.9;0.9;42200
UNGA;Unga Group Ltd;27.0;27.0;27.0;27.0;600
SCOM;Safaricom Plc;19.25;19.65;19.45;19.25;5074600
FAHR;Stanlib Fahari Income-REIT;10.85;11.5;11.0;10.85;2900
GLD;Barclays NewGold ETF;1253.0;1253.0;1253.0;1253.0;-
^FNK15;FTSE NSE Kenya 15 Index;162.8;166.5;164.69;162.89;-
^FNK25;FTSE NSE Kenya 25 Index;167.2;170.77;169.04;167.21;-
^N20I;NSE 20-Share Index;3109.78;3109.78;3109.78;3104.43;-
^N25I;NSE 25-Share Index;3534.6;3534.6;3534.6;3507.54;-
^NASI;NSE All-Share Index;134.56;134.56;134.56;133.45;-
;;;;;;
