Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;34.0;34.0;34.0;32.0;12500
KUKZ;Kakuzi;165.0;165.0;165.0;165.0;-
KAPC;Kapchorua Tea Kenya Plc;133.0;133.0;133.0;133.0;-
LIMT;Limuru Tea Plc;670.0;670.0;670.0;670.0;-
SASN;Sasini Tea and Coffee Ltd;14.3;15.0;14.4;14.35;2100
WTK;Williamson Tea Kenya Plc;270.0;270.0;270.0;270.0;-
CGEN;Car and General (K) Ltd;42.5;42.5;42.5;42.5;100
ABSA;ABSA Bank Kenya Plc;18.05;18.2;18.1;18.05;291100
COOP;Co-operative Bank of Kenya Ltd;19.1;19.3;19.1;19.1;641800
DTK;Diamond Trust Bank Kenya Ltd;260.0;261.0;260.0;260.0;174300
EQTY;Equity Group Holdings Ltd;45.75;46.5;46.0;45.75;754900
HFCK;HF Group Ltd;44.25;46.0;45.05;44.7;67400
IMH;I & M Holdings Plc;136.0;136.0;136.0;136.5;-
KCB;KCB Group Plc;57.0;58.0;57.0;57.5;1463300
NBK;National Bank of Kenya Ltd;27.75;28.5;27.75;27.5;32900
NCBA;NCBA Group Plc;78.5;81.0;80.25;80.0;637600
SBIC;Stanbic Holdings Plc;119.0;120.0;119.0;120.0;97300
SCBK;Standard Chartered Bank Kenya Ltd;317.0;318.0;317.75;319.25;1200
EVRD;Eveready East Africa Ltd;3.1;3.2;3.1;3.15;4400
XPRS;Express Ltd;6.3;6.3;6.3;6.2;100
KQ;Kenya Airways Plc;9.85;10.3;10.0;9.55;1595700
LKL;Longhorn Publishers Plc;15.55;15.55;15.55;15.55;200
NMG;Nation Media Group Plc;312.0;315.0;313.0;312.0;43500
SMER;Sameer Africa Plc;6.75;6.9;6.8;6.8;50300
SGL;Standard Group Ltd;34.0;34.0;34.0;32.0;100
TPSE;TPS Eastern Africa (Serena) Ltd;35.0;35.5;35.0;35.0;102500
UCHM;Uchumi Supermarket Ltd;12.1;12.5;12.45;12.55;2700
SCAN;WPP ScanGroup Plc;44.0;44.75;44.25;44.25;8300
ARM;ARM Cement Ltd;88.0;90.0;89.5;87.5;15100
BAMB;Bamburi Cement Ltd;166.0;170.0;169.0;170.0;250900
CRWN;Crown Berger Ltd;107.0;107.0;107.0;107.0;100
CABL;East African Cables Ltd;14.75;15.6;15.15;14.95;34900
PORT;East African Portland Cement Ltd;75.0;75.0;75.0;75.0;400
KENO;KenolKobil Ltd;8.2;8.5;8.35;8.35;250600
KEGN;Kenya Electricity Generating Company Plc;10.8;11.35;10.95;11.05;2327800
KPLC;Kenya Power and Lighting Ltd;15.15;15.85;15.35;15.15;459300
KPLC-P4;KPLC-P4;6.7;6.7;6.7;6.7;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;22.0;23.25;22.0;22.5;9400
UMME;Umeme Ltd;19.8;19.8;19.8;19.8;100
BRIT;Britam Holdings Ltd;24.25;25.0;24.5;24.0;235600
CIC;CIC Insurance Group Ltd;8.4;8.7;8.5;8.5;162300
JUB;Jubilee Holdings Ltd;405.0;408.0;405.0;402.0;9500
KNRE;Kenya Re-Insurance Corporation Ltd;17.4;17.7;17.55;17.5;1026800
LBTY;Liberty Kenya Holdings Ltd;17.5;18.2;17.7;17.5;324900
SLAM;Sanlam Kenya Plc;120.0;125.0;123.0;123.0;2000
CTUM;Centum Investment Company Ltd;47.5;49.0;48.1;47.15;333600
HAFR;Home Afrika Ltd;4.95;5.5;5.15;5.45;941700
OCH;Olympia Capital Holdings Ltd;4.8;4.95;4.9;4.85;7600
TCL;Trans-Century Ltd;21.5;22.0;21.75;21.75;29100
BAT;BAT Kenya Plc;800.0;805.0;802.0;790.0;239500
BOC;BOC Kenya Plc;135.0;140.0;135.0;140.0;22500
CARB;Carbacid Investments Plc;25.5;26.75;25.5;26.0;54700
EABL;East African Breweries Ltd;282.0;286.0;284.0;286.0;149000
ORCH;Kenya Orchards Ltd;13.85;13.85;13.85;13.85;-
MSC;Mumias Sugar Company Ltd;2.3;2.4;2.3;2.3;1447400
UNGA;Unga Group Ltd;33.25;34.75;33.75;33.75;2600
SCOM;Safaricom Plc;12.7;12.85;12.7;12.75;30994100
^FNK15;FTSE NSE Kenya 15 Index;202.99;204.52;203.2;203.08;-
^FNK25;FTSE NSE Kenya 25 Index;204.7;206.3;204.89;204.96;-
^N20I;NSE 20-Share Index;5072.87;5072.87;5072.87;5044.4;-
^NASI;NSE All-Share Index;157.32;157.32;157.32;157.17;-
;;;;;;
