Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120103;140.0;140.0;140.0;140.0;300
20120104;140.0;143.0;140.0;140.0;35600
20120105;140.0;140.0;140.0;140.0;4600
20120106;140.0;143.0;141.0;140.0;2400
20120109;139.0;142.0;140.0;141.0;37500
20120110;139.0;140.0;139.0;140.0;2400
20120111;135.0;140.0;139.0;139.0;23200
20120112;130.0;139.0;137.0;139.0;42800
20120113;131.0;135.0;134.0;137.0;82500
20120116;135.0;140.0;137.0;134.0;200
20120117;136.0;141.0;139.0;137.0;2700
20120118;135.0;142.0;139.0;139.0;6300
20120119;135.0;140.0;136.0;139.0;6400
20120120;135.0;140.0;136.0;136.0;1500
20120123;135.0;137.0;136.0;136.0;6000
20120124;137.0;137.0;137.0;136.0;200
20120125;140.0;140.0;140.0;137.0;100
20120126;136.0;142.0;136.0;140.0;54500
20120127;141.0;141.0;141.0;136.0;200
20120130;141.0;142.0;141.0;141.0;400
20120131;141.0;142.0;141.0;141.0;1200
