Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120103;9.5;9.5;9.5;9.0;300
20120104;9.5;9.5;9.5;9.5;3500
20120105;9.5;9.9;9.5;9.5;900
20120106;9.5;9.8;9.5;9.5;2200
20120109;9.5;9.9;9.5;9.5;12700
20120110;9.6;9.6;9.6;9.5;100
20120111;9.0;9.0;9.0;9.6;2400
20120112;9.0;9.0;9.0;9.0;-
20120113;9.0;9.0;9.0;9.0;11300
20120116;9.6;9.6;9.6;9.0;5300
20120117;9.1;9.8;9.35;9.6;5900
20120118;9.4;9.4;9.4;9.35;1000
20120119;9.3;9.5;9.45;9.4;3100
20120120;8.65;9.3;9.15;9.45;7500
20120123;9.0;9.4;9.0;9.15;3400
20120124;8.6;9.4;9.1;9.0;1900
20120125;9.05;9.4;9.05;9.1;1200
20120126;8.8;9.4;9.1;9.05;13200
20120127;9.4;9.4;9.4;9.1;600
20120130;8.8;9.4;9.05;9.4;8400
20120131;9.1;9.1;9.1;9.05;100
