Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20120103;5.05;5.7;5.55;5.6;516300
20120104;5.0;5.7;5.1;5.55;75900
20120105;5.0;5.4;5.15;5.1;547800
20120106;4.9;5.7;5.0;5.15;81400
20120109;4.95;5.5;4.95;5.0;155000
20120110;5.0;5.05;5.0;4.95;122200
20120111;4.55;5.0;4.8;5.0;76800
20120112;4.55;4.75;4.55;4.8;98900
20120113;4.55;4.75;4.6;4.55;61600
20120116;4.4;4.6;4.5;4.6;164200
20120117;4.4;4.55;4.5;4.5;55700
20120118;4.45;4.6;4.5;4.5;132900
20120119;4.5;4.6;4.55;4.5;46300
20120120;4.55;4.85;4.7;4.55;44000
20120123;4.6;4.75;4.65;4.7;116700
20120124;4.5;4.75;4.55;4.65;71600
20120125;4.5;4.7;4.6;4.55;40000
20120126;4.55;4.7;4.6;4.6;82600
20120127;4.6;4.85;4.65;4.6;26400
20120130;4.6;4.9;4.7;4.65;98200
20120131;4.55;4.85;4.65;4.7;26000
