Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170301;10.5;11.4;10.85;11.4;3600
20170302;10.8;10.8;10.8;10.85;1500
20170303;10.8;10.9;10.8;10.8;1000
20170306;10.8;10.8;10.8;10.8;400
20170307;10.6;10.8;10.75;10.8;6100
20170308;10.8;10.8;10.8;10.75;1000
20170309;10.8;10.8;10.8;10.8;-
20170310;10.8;11.0;10.85;10.8;2300
20170313;10.5;11.45;10.95;10.85;35900
20170314;10.5;10.7;10.5;10.95;113300
20170315;10.5;10.7;10.5;10.5;11300
20170316;10.4;10.5;10.4;10.5;3100
20170317;10.4;11.0;10.9;10.4;2600
20170320;10.4;11.4;10.85;10.9;2500
20170321;10.45;10.65;10.45;10.85;109000
20170322;10.5;10.5;10.5;10.45;5700
20170323;10.4;10.6;10.45;10.5;41800
20170324;10.3;10.5;10.45;10.45;196400
20170327;10.5;11.4;10.9;10.45;15500
20170328;11.0;11.4;11.1;10.9;1600
20170329;10.8;11.4;10.9;11.1;3700
20170330;10.5;10.8;10.7;10.9;1000
20170331;11.0;11.5;11.0;10.7;44600
