20170301,8.5,8.75,8.5,8.5,488100
20170302,8.5,8.75,8.6,8.5,46800
20170303,8.7,9.0,8.75,8.6,30700
20170306,8.8,9.0,8.85,8.75,202400
20170307,8.85,9.0,8.95,8.85,1.38M
20170308,8.85,9.1,8.95,8.95,227400
20170309,8.95,9.1,9.0,8.95,73800
20170310,8.95,9.15,9.05,9.0,239500
20170313,8.95,9.15,9.0,9.05,88400
20170314,8.8,9.15,8.95,9.0,335700
20170315,8.5,9.0,8.8,8.95,283800
20170316,8.6,9.0,8.7,8.8,1.34M
20170317,8.6,8.95,8.75,8.7,77400
20170320,8.8,9.0,8.9,8.75,10.11M
20170321,8.9,9.0,8.9,8.9,3.42M
20170322,8.95,9.2,9.15,8.9,143200
20170323,9.1,9.25,9.15,9.15,329100
20170324,8.8,9.2,9.0,9.15,606800
20170327,9.0,9.15,9.05,9.0,879700
20170328,9.0,9.15,9.0,9.05,1.32M
20170329,8.85,9.05,8.95,9.0,4.12M
20170330,8.7,9.0,8.85,8.95,226200
20170331,7.8,8.5,7.95,8.85,1.64M
